% Model:              magnetic_field_v3.mph
% Version:            COMSOL 5.3.0.260
% Date:               Sep 25 2018, 10:45
% Dimension:          2
% Nodes:              22136
% Expressions:        1
% Description:        Surface
% R                       Z                        Color
0                         -29.399886095544645      0.019448448905909018
0                         -30                      2.742481599302994E-6
0.39059591988368253       -29.593112481672346      0.013166602756236812
0.599999999999854         -30                      -5.335391914749327E-7
0                         -9.820817974916723       29.907975512583107
0                         -9.935839806604003       31.64322168888341
0.09765139305387625       -9.881243327110031       31.78366105971526
0                         -28.79977219108929       0.039018941956972135
0.4465274292087787        -29.09631259520224       0.029288010881149754
1.1999999999998578        -30                      -2.2713213564580965E-8
0.90645217020978          -29.469363717614854      0.017125324493354997
0                         -10.05086163829128       30.62383377400891
0.09874001200182611       -9.99715697360158        32.24450273870809
0                         -9.705796143229447       26.442927415037058
0.0963344881217866        -9.767539820236571       28.68646367644992
0                         -9.590743734904715       22.65229539175873
0.0914933129322737        -9.652781543733681       24.61073341883362
0                         -9.469991087165033       19.271439347139303
0.0996852186603397        -9.53142718644844        20.66061035591592
0                         -9.338740392229283       16.61375990569542
0.10713072530950725       -9.404984112045524       17.571635316081288
0                         -28.199658286633934      0.058838439929461854
0.4662313292723053        -28.50698576048985       0.048583463876115875
1.7999999999998617        -30                      1.3098918761935327E-7
1.5317712349904553        -29.516945800025624      0.015485082904733077
0                         -10.16588346997856       27.174833639303568
0.10270328315883424       -10.113333820098699      29.479787301885764
0                         -9.196078966218558       14.737404157945198
0.11577368129277288       -9.268958417296226       15.381255636505605
0                         -27.59954438217858       0.07903363411962677
0.47746373377605184       -27.906659758562043      0.06854447319041103
2.3999999999998654        -30                      -1.873431626174075E-7
2.115953621723361         -29.513555251784993      0.015449045091328
0                         -10.281836252668612      22.604706377494676
0.10460746771350227       -10.228140780715798      24.84248848452845
0.5                       -10                      74.23852756075951
0.5                       -9.935                   74.43033996749277
0.4388303446496876        -9.967761824182961       59.02575447935891
0                         -9.04101477793841        13.44198736149105
0.12611150325042264       -9.119929340664306       13.911015846865979
0                         -26.999430477723223      0.09973772604956521
0.47928274312011304       -27.30474367818395       0.08900046109636367
2.9999999999998694        -30                      -2.7749660841634255E-7
2.7054936314490217        -29.51079440855395       0.015345195213972979
0                         -26.399316573267868      0.12109268187152389
0.4803907982012727        -26.705950364329908      0.10992462536928822
0                         -25.799202668812512      0.14325204812569176
0.4829817530979108        -26.10378775801229       0.13168992528236925
0                         -10.401450958425722      18.048765096584056
0.10297332290630815       -10.343834752582888      19.980958044352775
0.5647592519098956        -10                      37.138535193769684
0.5334444603977294        -10.056817321918258      35.55758256263165
0.5647592519098948        -9.935                   37.22480150167649
0.5350079005489592        -9.876771653901272       35.25522616082401
0                         -8.876412948185267       12.448289871954733
0.1373296080208274        -8.965177296104644       12.906969406448008
3.5999999999998735        -30                      -2.088004240549668E-7
3.305540598021597         -29.51096939537831       0.015100234883965412
0                         -25.199088764357157      0.16638354864163737
0.4840743014777405        -25.500876882770612      0.15437133173519713
0                         -24.5989748599018        0.19067461104352923
0.4850410885666172        -24.89987676441682       0.17804255988050108
0                         -23.998860955446446      0.21633965698200752
0.4854185536173452        -24.299336969892682      0.20295386924980222
0                         -10.525018528507069      14.18936105410434
0.10307397003163192       -10.466057353459343      15.647714562757754
0.6302407480901043        -9.935                   5.719856347655248
0.5986145767320573        -9.876895169716823       17.305707627469907
0.6302407480901051        -10                      5.623862990892959
0.5958487733263452        -10.057809660012744      17.709640286109856
0                         -8.711381624460046       11.573867997329563
0.13499402867493265       -8.801971976684861       12.033477608919526
4.199999999999877         -30                      -2.474167910063163E-7
3.9039591722918536        -29.51242853215619       0.014774487832331554
0                         -23.39874705099109       0.24362845812106496
0.4855652587780365        -23.69903280201977       0.22934090819805444
0                         -22.798633146535735      0.2728383867715058
0.4856608564382871        -23.098876630374907      0.2574745330155897
0                         -10.652669591803708      11.213256820825501
0.10754971075954982       -10.5921891096975        12.258669543797238
0                         -10.784539094052823      9.023333087852057
0.1146106057975829        -10.722930983894258      9.74570512134378
0.6950000000000001        -9.935                   -33.03701968724616
0.661159494918025         -9.877039629816505       -0.21174976670710244
0.6950000000000001        -10                      -32.95127072438608
0.6587550661132687        -10.059521862728838      0.24809451999599416
0                         -8.546350300734824       10.755379952790117
0.13102860364986424       -8.637023839576282       11.18509430913525
0                         -22.19851924208038       0.3043319679730756
0.4855677724771361        -22.49888738795284       0.28767556544562467
4.799999999999881         -30                      -3.1333798809762836E-7
4.502030520429334         -29.513521248535913      0.014421406969683343
0                         -12.72545111222945       2.914109106087301
0                         -13.064648688001343      2.6273865313475664
