% Model:              magnetic_field_v4_cyl_R40_w_habitat.mph
% Version:            COMSOL 5.3.0.316
% Date:               Oct 30 2018, 12:17
% Dimension:          2
% Nodes:              13670
% Expressions:        1
% Description:        Surface
% R                       Z                        Color
0                         10.81698851927812        3.001613376113006
0                         10.549346668231607       3.0100509120483125
0.25032767826120406       10.66811094043841        3.00840315946455
0                         11.065484758528527       2.990738433099621
0.23108385468044243       10.924684868036222       2.9977304266137668
0                         10.261084114851798       3.0155440090972427
0.28561024689744474       10.380868658718882       3.013816872836066
0                         11.296204956734252       2.9803381985166233
0.21217537756017232       11.164513240394932       2.9861718218168805
0                         9.950855656840178        3.0192313098461057
0.28896778500838877       10.07772118488572        3.019466709573191
0                         11.510420713160414       2.975003397298638
0.19566586914817563       11.39317168423085        2.974756569441267
0                         9.63213498790202         3.020451723526945
0.29919781470623086       9.759928590325107        3.0197568974581666
0                         11.709312663922022       2.987495688489664
0.17994361124542377       11.600768172118498       2.9702159280877853
0                         9.313414318963865        3.021147743342114
0.30312259623579807       9.440075256675492        3.0221178880992694
0                         11.893976988982466       3.0403203093098976
0.16469603588284032       11.790088533867337       2.9887579360526275
0                         8.994693650025708        3.0205783209592916
0.3007098974899356        9.127911436457854        3.020136525851895
0                         13.576235535934167       36.226455066613745
0                         13.428844089963526       40.03806951450863
0.13092039459920884       13.503356898764672       41.870308205869904
0                         12.065431453677768       3.169790593957558
0.15508759877027206       11.96677921080359        3.0539469394117202
0                         13.280763199733999       35.00556977354073
0.12381153838402274       13.350237312613132       40.57667249235063
0                         8.675972981087549        3.0203159085617823
0.2990008556095361        8.803045527774955        3.0213506977904108
0.3833333333333333        13.590924539869807       56.011276710360654
0.38333333333333336       13.64                    35.6426629218181
0.3373172415273065        13.612372310554425       43.46520080798288
0.38333333333333336       13.533416772225582       60.78385875009803
0.3343871361689971        13.560083188234445       51.36368867780593
0.38333333333333336       13.471187327146698       62.34035837496962
0.3328392621588171        13.500565598793317       55.4859704976225
0.38333333333333336       13.24                    35.65869073806404
0.38333333333333336       13.289075460130197       56.04006417717358
0.34095511408431806       13.270579215435239       44.56502094913615
0.38333333333333336       13.408812672853314       62.34203636627054
0.3328968985054433        13.436561039152677       56.71903771667283
0.38333333333333336       13.346583227774422       60.837165599639825
0.33941823745345046       13.318953653711468       51.94389453333728
0.33498453727415645       13.374327807807338       55.51572615624685
0.43083333333333335       13.24                    -4.586272194875046
0.40869593822377304       13.191103209018106       12.13267297100519
0.43083333333333335       13.64                    -4.779068606982145
0.40672102808085586       13.684734121696511       12.884106457104137
0                         13.722940747603545       26.435022749262448
0.13111626006168428       13.658949537432651       31.64613314637685
0                         12.224619721511502       3.4320865764011486
0.14803876940359326       12.133715885419198       3.20790527405367
0                         13.131989640272918       24.776111191145358
0.1324411420455596        13.19926260206478        29.80331929643139
0                         8.357252312149392        3.019208866569318
0.3050720357305162        8.482212620621361        3.0187991357537927
1.1500000000000001        11.82                    2.841705514218304
1.1500000000000001        11.853590115657381       4.078631906196347
1.1212980293519648        11.83735610643656        3.3326428150715244
1.1500000000000001        12.106409884342622       3.98218702322805
1.1500000000000001        12.14                    2.724413394837707
1.116380722832659         12.124089572897594       3.1394248276132344
1.1500000000000001        11.893163805559018       4.296170075355328
1.1181258711139053        11.8733769606082         3.7549314197808332
1.1500000000000001        12.066836194440995       4.239453921124776
1.113303622596599         12.088381423409748       3.59193948655345
1.1500000000000001        11.936573450658258       4.354311390004687
1.112538571743287         11.913394979273642       3.9155119703385606
1.1500000000000001        12.023426549341764       4.3269934146753135
1.1106085853923096        12.047063482389007       3.836958092866823
1.1500000000000001        11.980000000000011       4.358864182609924
1.1101387921324546        11.958288479618304       3.975394747685385
1.1094993276836782        12.003132713336555       3.9491510464209227
0.43083333333333335       13.590924539869803       -19.58458103142651
0.4799742589618472        13.612627982713688       -9.460973665303015
0.43083333333333335       13.289075460130197       -19.53262650387892
0.48097060465538477       13.261946531523181       -8.647269487347543
0                         13.86896291998422        17.003943025791184
0.12101992103869191       13.797249175845103       20.574926896066696
0                         14.014305233213165       10.712778809646386
0.12114975623996106       13.937345834033797       12.822733844867058
0                         14.158970852621088       7.07386465532566
0.12198989616087291       14.083593193736045       8.181999197440433
0                         12.377617870520984       3.929817680956243
0.1421113843953751        12.292822450654995       3.5228520261745135
0                         12.529903681190959       4.865534394765986
0.13997150829417843       12.446851174459221       4.120642245066176
0                         12.681480470070817       6.602371161215508
0.13765561673406287       12.594816175376222       5.19226799092071
0                         12.982520171522339       15.636154874048836
0.13975010694762777       13.043198408244976       17.7838815901582
0                         12.832351538268462       9.809764141400446
0.13041973126688933       12.884585576844486       10.65016937409411
0.1354047307245816        12.740183762844218       7.122016579892349
0                         14.30296292880134        5.016495600922553
0.12925289607739376       14.227847376797845       5.628841649284257
1.1500000000000001        11.18                    2.88947478189312
1.1500000000000001        11.213590115657379       4.134007195589025
