% Model:              magnetic_field_v2.mph
% Version:            COMSOL 5.3.0.316
% Date:               Sep 19 2018, 20:12
% Dimension:          2
% Nodes:              13191
% Expressions:        1
% Description:        Surface
% R                       Z                        Color
19.41176470588235         -30                      -5.26439521340652E-4
20                        -30                      9.205228935467782E-7
19.599614319740898        -29.610853428775904      -3.572747658690888E-4
20                        -29.40000000000058       8.334528976538928E-7
0                         -29.402012610620346      6.975147563781713E-7
0                         -30                      5.001857836530898E-7
0.3856672053930298        -29.59544578211645       -6.52327722312631E-4
0.5882352941175784        -30                      -9.88588288963902E-4
18.823529411764703        -30                      -0.0010661162726218851
19.100951588211824        -29.558150170897186      -8.119131783869445E-4
20                        -28.800000000000573      9.54329200667436E-7
19.475255050753773        -29.091853223802254      -4.729453514379234E-4
0                         -28.8040252212407        5.085309435462129E-7
0.44303293806638355       -29.10045874988062       -7.63857002896752E-4
1.1764705882352278        -30                      -0.0019623700021416655
0.8970677947811869        -29.474757550081293      -0.0015148337464694634
18.235294117647054        -30                      -0.00161550049316422
18.533575867791132        -29.52401058358926       -0.0013393271304546598
20                        -28.200000000000564      9.2899886599622E-7
19.520080629821692        -28.465701965386952      -4.395307634802214E-4
1.7647058823528772        -30                      -0.002905509473163115
1.5101780005231713        -29.51903499637206       -0.002519135295930107
0                         -28.20603783186105       4.3514488229395346E-7
0.46767694065490484       -28.510633183734043      -8.401449599166744E-4
17.647058823529406        -30                      -0.0021715814419100486
17.94221915875487         -29.51640174065163       -0.0018970255452458874
20                        -27.600000000000556      9.096258097476655E-7
19.51978042088799         -27.885325067039506      -4.499920320912561E-4
2.3529411764705266        -30                      -0.003804369216221713
2.073007695766678         -29.519289846867252      -0.003405996261920469
2.941176470588176         -30                      -0.004646067899461312
2.6502504238655917        -29.518727591575296      -0.0042661564511519345
0                         -27.6080504424814        3.818258778784328E-7
0.48616674049625436       -27.91634945799211       -9.288245767245032E-4
3.5294117647058254        -30                      -0.005419397142272543
3.237199619511738         -29.518814017424987      -0.005077711890760156
17.058823529411757        -30                      -0.002731118818982478
17.3526181192631          -29.515620536962704      -0.002458215310917974
16.47058823529411         -30.000000000000004      -0.0032906577935723825
16.765084279763066        -29.51895563840676       -0.003019152423799465
20                        -27.000000000000547      9.145480892500633E-7
19.520198387527444        -27.300038424384937      -4.629585444915517E-4
0                         -9.842419823894069       0.023450311294018034
0                         -9.957034073525179       0.012175840902980508
0.09501184233701941       -9.904220355021105       0.5673587231295562
0                         -27.010063053101746      5.002128547964945E-7
0.4885226983113666        -27.313265339327288      -0.0010120985982272396
4.117647058823475         -30                      -0.006115112989571128
3.8245931814640586        -29.518614568285315      -0.005816065054290233
4.705882352941124         -30                      -0.00672592515256788
4.412116684892688         -29.518249483564095      -0.006472450667268999
15.88235294117646         -30                      -0.003846488897670119
16.17747812846189         -29.518789741745632      -0.0035785489216968018
20                        -26.400000000000546      9.653792252299735E-7
19.516185608954384        -26.700727915728166      -4.838881417170634E-4
0                         -10.071648323156282      -0.0034724761302154378
0.09560537690248304       -10.018944748044655      -0.7278263458058128
0                         -9.727805574262966       0.015393387031150568
0.09149326089362368       -9.790410951910516       1.4023114272237789
0                         -9.613191324631856       0.0071887167949245545
0.0907277613000185        -9.675279327147283       1.5991602278807522
0                         -9.494702608938958       0.004520191741592468
0.09733640553713785       -9.555072631995602       1.4706350885579214
0                         -9.36604748869099        0.00183139974804674
0.10538415464831545       -9.429649214325991       1.1472370163868832
0                         -26.4120756637221        6.917095016214382E-7
0.48624396192197894       -26.711794346030445      -0.0011110701096792915
15.294117647058814        -30                      -0.00439461509594128
15.58900808906772         -29.51842274336879       -0.004133235548151526
5.294117647058774         -30                      -0.007246600715548171
4.999948399972032         -29.51814868307518       -0.0070406453374283
5.882352941176423         -30                      -0.007673950650587327
5.588064103222041         -29.517946148844498      -0.007516364329486821
14.705882352941163        -30                      -0.004930701273018035
15.000474852317119        -29.518222060919157      -0.0046782688137775716
6.4705882352940725        -30                      -0.00800674358614224
6.176335567455651         -29.51781140754983       -0.007897222927348293
14.117647058823515        -30                      -0.0054500532611757675
14.4120386287599          -29.51808842833729       -0.005208989785454323
7.058823529411722         -30                      -0.008245539811306397
6.764631947678191         -29.51775301119677       -0.008182843651389972
7.647058823529371         -30                      -0.008392488678979435
7.352908208308416         -29.517733381184716      -0.008374675492845906
8.23529411764702          -30                      -0.008451096365549159
7.941163729955562         -29.517727730117503      -0.008475684663286421
13.529411764705866        -30                      -0.005947604380388868
13.823648252437536        -29.51792468812073       -0.005720570747846679
8.823529411764671         -30                      -0.008425977392760551
8.529407345116686         -29.517726241498575      -0.008490072194987949
9.41176470588232          -30                      -0.008322604534405677
9.117645650161867         -29.517725864366938      -0.008423014666682995
9.999999999999968         -30                      -0.008147069097350107
9.70588193346273          -29.517725768976486      -0.008280417155935842
10.588235294117618        -30                      -0.007905860474514083
10.294117528901209        -29.51772574435036       -0.00806868138919053
11.176470588235269        -30                      -0.007605671081586193
10.88235290939717         -29.517725737832112      -0.007794496165201603
11.764705882352917        -30                      -0.007253230254928464
11.470588227073195        -29.517725736078372      -0.007464655535895961
12.352941176470566        -30                      -0.00685516860339911
12.058823527354527        -29.5177257356051        -0.007085907618066114
12.941176470588216        -30                      -0.006417912165315458
12.64706513307065         -29.517740336417152      -0.00666482812084247
13.235329355218278        -29.51780059990496       -0.006207725020576729
20                        -25.800000000000537      1.018477269800992E-6
19.514651501410995        -26.100688604235497      -5.056758686583991E-4
0                         -9.226289740988307       -5.658819275304964E-4
0.11472948173380493       -9.296013551778353       0.8040923341065677
0                         -10.186262572787392      -0.010910482792642206
0.09715895320463053       -10.133310769967325      -1.7393604041048911
0                         -25.814088274342453      8.663776949337159E-7
0.485208565506882         -26.113200801693214      -0.0012412034307411237
20                        -25.20000000000053       1.0759673401636767E-6
19.514336299853444        -25.500428369972692      -5.292227231986675E-4
0                         -9.074471235784008       -0.0026607439687771467
0.12802769091888255       -9.15081924131994        0.5559797791207308
0                         -10.302351185254762      -0.011011558467989018
0.09911031567832669       -10.250288464885967      -2.084244272767487
0.5                       -10                      -35.57403743642475
0.5                       -9.935                   34.1935077036977
0.4398708978283899        -9.96705617811141        -0.5075964655949825
0                         -25.2161008849628        1.0691279465524046E-6
0.4848440130412661        -25.515196787527582      -0.0014078452433800466
20                        -24.60000000000052       1.138640129875965E-6
19.5142895511688          -24.900193400166927      -5.552259975444966E-4
0                         -8.911500446934376       -0.0023338981135074925
0.1386267165518085        -9.000578299133373       0.42529274043513016
0                         -10.422224959752484      -0.00793643193531836
0.10399833555538823       -10.369713236975073      -1.9566603343903193
0.5647592519098956        -10                      -64.44566588123077
0.5345713500099009        -10.05923479502751       -37.84412503506443
0.5647592519098948        -9.935                   62.770618127661784
0.5350001404866602        -9.87547355946651        36.23933822907379
0                         -24.61811349558315       1.3347724370827437E-6
0.4847417147865796        -24.91735452541079       -0.0016181087671541152
20                        -24.00000000000051       1.2065816045395371E-6
19.514221484281972        -24.300103618913113      -5.837179958079617E-4
0                         -8.747053914854972       -3.5722430662420303E-4
0.14033538236480786       -8.838858856517          0.3763801380077781
0                         -10.546031680120125      -0.004358817783330336
0.10651452203228903       -10.490497920310375      -1.5671534157776603
0.6302407480901051        -10                      -63.64757357616495
0.5960420993431602        -10.058661469247841      -42.188102637756835
0.6302407480901043        -9.935                   61.88199362790912
0.5977102143700256        -9.876321893719568       40.37551248684431
0                         -24.0201261062035        1.6977377931074995E-6
0.4848416996455402        -24.319446957641663      -0.0018825643159125587
20                        -23.40000000000051       1.279287160429558E-6
19.514189832642643        -23.700045438408083      -6.142990032683857E-4
0                         -8.582607382775564       1.4710305792663627E-4
0.1342383778715532        -8.674184419182355       0.34583628547628026
0                         -10.673900382615036      -0.0022148150557330846
0.11009477664880052       -10.614785928052846      -1.1824794875284448
0.6950000000000001        -10                      -33.64301139944381
0.6584998293924762        -10.06023941237406       -35.88684380770115
0.6950000000000001        -9.935                   31.373714371429493
0.6603138760556939        -9.876022170776311       33.957673556780044
0                         -23.422138716823845      2.1967569811373997E-6
0.48500140736318786       -23.721404828126044      -0.0022149692634345964
20                        -22.8000000000005        1.3559842901497237E-6
19.51417508520193         -23.10001809009593       -6.4659273854867E-4
0                         -8.418160850696154       1.6660192192734292E-4
0.13017324579666992       -8.50621308842889        0.30853961249218487
0                         -10.805978692818059      -0.00198269327566976
0.11574349687459283       -10.743693725177822      -0.87544646479015
0                         -10.9476280209402        -0.0019058415333348365
0.12376910065545495       -10.8809447556414        -0.6430502745996058
0                         -12.453630801112846      -3.2800943624535536E-5
0                         -12.767181016673367      -9.547592626976007E-5
0.2638851762591945        -12.628797076218142      -0.1060243663295433
