% Model:              magnetic_field_v4.mph
% Version:            COMSOL 5.3.0.316
% Date:               Oct 3 2018, 11:26
% Dimension:          2
% Nodes:              25379
% Expressions:        1
% Description:        Surface
% R                       Z                        Color
40                        39.2                     -2.040181328340319E-6
40                        40                       -2.561721067345147E-6
39.470390586018866        39.45698634120445        0.001502337337942593
39.19999999999998         40                       0.0022742846532552564
40                        38.39999999999999        -2.1714102895650845E-6
39.396817430743326        38.7925900139274         0.0017188611266221697
38.39999999999998         40                       0.004589156722268002
38.752525257347415        39.298467716314335       0.0035701893516913255
40                        37.599999999999994       -2.2928608697471084E-6
39.377406167153886        37.99979691246602        0.0017893839274705642
37.59999999999998         40                       0.006935497580854723
37.941716577480996        39.34944249824206        0.005938405323257639
40                        36.79999999999998        -2.3894274611407688E-6
39.364058058852244        37.20130274670333        0.0018509131378767099
36.79999999999998         40                       0.009305303636617105
37.173261129677215        39.34796293826013        0.008208742038866023
40                        35.99999999999997        -2.4586621612208517E-6
39.36083388337769         36.400608363360256       0.0018910616900838448
35.99999999999998         40                       0.011691316838436905
36.38381934138231         39.346437183028584       0.010560159935942661
40                        35.199999999999974       -2.532825803456979E-6
39.35753698181578         35.60154018404563        0.0019393230477289228
35.199999999999974        40                       0.014085696019208343
35.588829484241074        39.34764237634176        0.012940030561927213
40                        34.39999999999996        -2.617255782748467E-6
39.35605438588057         34.80077544580822        0.001990070606013072
34.39999999999998         40                       0.016480341485221595
34.792473371490715        39.34966450068793        0.015328191429844562
40                        33.599999999999966       -2.7096230831412612E-6
39.354368145788335        34.000689947949674       0.002049231894022533
33.59999999999998         40                       0.01886687214000476
33.99637441636754         39.350824094371596       0.01771176614621742
39.99999999999999         32.79999999999996        -2.8105098259085466E-6
39.35334198542402         33.20048537912639        0.0021140426821401872
32.799999999999976        40                       0.02123661673865194
33.19807410985489         39.35128990460377        0.020089680649163683
40                        31.999999999999957       -2.9197948755973676E-6
39.35273399178001         32.400258161619696       0.002185050947962452
31.999999999999975        40                       0.0235805889969101
32.398949146394244        39.3516616511284         0.022448941685142988
40                        31.199999999999957       -3.0370163297705846E-6
39.352398743653985        31.60009412544788        0.0022625026874981886
31.199999999999974        40                       0.025889479811575883
31.59949188367982         39.35193979725439        0.024778931029942122
30.399999999999974        40                       0.02815365904973821
30.799830824291035        39.35212204927205        0.027069788536025693
40                        30.39999999999995        -3.1622230411768038E-6
39.35225632030026         30.800018533241087       0.00234641644342525
29.599999999999973        40                       0.03036318210685443
29.99999999999997         39.35221299796925        0.029311604579953864
28.799999999999972        40                       0.032507803100555614
29.199999999999974        39.35221299796925        0.031494244005823686
40                        29.599999999999948       -3.296246939235118E-6
39.35221824581218         30.000001004540888       0.002436825801670398
27.99999999999997         40                       0.03457699878930807
28.399999999999974        39.35221299796925        0.03360681605349551
27.19999999999997         40                       0.03655999538679335
27.599999999999973        39.35221299796925        0.035638650510112786
40                        28.79999999999994        -3.4398189879466614E-6
39.35221430756316         29.200000078227546       0.002533678459249322
26.39999999999997         40                       0.038445810445502285
26.79999999999997         39.35221299796925        0.03757884320640079
25.59999999999997         40                       0.04022330286647847
25.99999999999997         39.35221299796925        0.03941630130526739
40                        27.99999999999994        -3.592965870537664E-6
39.35221314125052         28.399999990934187       0.002636732812013485
24.79999999999997         40                       0.04188123320001674
25.199999999999967        39.35221299796925        0.04113979842533592
23.999999999999968        40                       0.043408334327690735
24.399999999999967        39.35221299796925        0.04273804016819859
40                        27.199999999999932       -3.7552418967953805E-6
39.35221299796924         27.599999999999937       0.0027455614390436913
23.199999999999967        40                       0.04479339243303215
23.599999999999966        39.35221299796925        0.04419974009038307
22.399999999999967        40                       0.04602533793502036
22.79999999999997         39.35221299796925        0.045513705922525294
40                        26.399999999999924       -3.92606791316021E-6
39.35221299796924         26.799999999999926       0.002859645976541795
21.599999999999966        40                       0.04709334580300404
21.99999999999997         39.35221299796925        0.046668935589751825
39.99999999999999         25.599999999999916       -4.104716631583104E-6
39.35221299796924         25.99999999999992        0.0029783657311043543
20.799999999999965        40                       0.04798694440183284
21.199999999999967        39.35221299796925        0.04765472232153443
19.999999999999968        40                       0.048696131738690335
20.399999999999967        39.35221299796925        0.04846076786202393
40                        24.799999999999912       -4.290297571079303E-6
39.35221299796924         25.199999999999914       0.0031009881042883963
19.199999999999967        40                       0.049211497706544365
19.59999999999997         39.35221299796925        0.04907730251072037
18.39999999999997         40                       0.04952435065226644
18.79999999999997         39.35221299796925        0.04949521044704722
40                        23.999999999999915       -4.481735504044866E-6
39.35221299796924         24.39999999999991        0.0032266573610037277
17.599999999999973        40                       0.0496268463500463
17.99999999999997         39.35221299796925        0.04970615853052321
16.799999999999972        40                       0.049512117242599185
17.199999999999974        39.35221299796925        0.04970272653073668
40                        23.199999999999903       -4.677747506074785E-6
39.35221299796924         23.59999999999991        0.00335438310265964
15.999999999999975        40                       0.04917439963344309
16.399999999999974        39.35221299796925        0.0494785365382158
15.199999999999976        40                       0.04860915638206468
15.599999999999975        39.35221299796925        0.049028379148049035
40                        22.399999999999896       -4.876819689671186E-6
39.35221299796924         22.7999999999999         0.003483029434891966
14.399999999999977        40                       0.04781319257759831
14.799999999999978        39.35221299796925        0.048348333901149586
13.599999999999978        40                       0.04678476165152102
13.999999999999979        39.35221299796925        0.04743588142017127
40                        21.599999999999895       -5.077184396955203E-6
39.35221299796924         21.9999999999999         0.003611305334401948
12.79999999999998         40                       0.04552365943965526
13.199999999999976        39.35221299796925        0.04629000469321685
11.999999999999982        40                       0.044031303821003974
12.399999999999979        39.35221299796925        0.04491127704057366
40                        20.799999999999894       -5.276798750723788E-6
39.35221299796924         21.199999999999896       0.0037377568106694175
39.199999999999996        -40                      -0.002274644274346737
40                        -40                      2.6712999682622406E-6
39.45775711128004         -39.478611722740744      -0.001538221067184186
40                        -39.20000000000071       2.391944739245699E-6
11.199999999999983        40                       0.04231079773759963
11.599999999999982        39.35221299796925        0.04330193445711405
40                        19.999999999999886       -5.473325701277343E-6
39.35221299796924         20.39999999999989        0.0038607615533136374
38.39999999999999         -40                      -0.0045894062773982
38.791743468180435        -39.40567512638896       -0.0034553470114286923
40                        -38.400000000000716      2.715783139545467E-6
39.29704208821977         -38.787383487314045      -0.002005160154820705
10.399999999999984        40                       0.04036697399456099
10.799999999999983        39.35221299796925        0.041465930560774376
9.599999999999987         40                       0.038206420071914514
9.999989767372774         39.35221898272493        0.039408942660528266
8.799999999999988         40                       0.035837479592412444
9.19992113505747          39.35224590382429        0.03713828847633554
7.999999999999989         40                       0.033270232972102826
8.399708071973997         39.35228130462652        0.03466288359231874
40                        19.199999999999875       -5.664118974957333E-6
39.35221299796924         19.59999999999988        0.003978526846602544
37.59999999999999         -40                      -0.006935518013681311
38.00010169469615         -39.378809909712274      -0.005766068533788463
40                        -37.600000000000705      2.6261163732091766E-6
39.34981352762174         -37.95357309843405       -0.0018703251813556008
7.19999999999999          40                       0.03051646057504204
7.599224236870419         39.35232263555381        0.03199315563159766
40                        18.399999999999878       -5.846213593170095E-6
39.35221299796924         18.799999999999876       0.004089091611429822
40                        17.599999999999874       -6.01632389656918E-6
39.35221299796924         17.999999999999876       0.004190333492540573
36.79999999999998         -40                      -0.009305370668499775
37.20378378305546         -39.360656988500686      -0.008117796396655415
40                        -36.80000000000069       2.579663729978046E-6
39.34818170353175         -37.18351333544392       -0.0018979764492755818
6.399999999999992         40                       0.027589589898960737
6.798364606086399         39.352636111205065       0.029141135120476613
5.599999999999994         40                       0.02450457073122121
5.997036293932691         39.35429353871834        0.026120334283742205
40                        16.799999999999862       -6.1708512459485165E-6
39.35221299796924         17.19999999999987        0.004279981933438486
35.99999999999998         -40                      -0.011691398872917485
36.40249628660006         -39.35916312075238       -0.01050389857580241
40                        -36.00000000000068       2.6002223931312816E-6
39.34782015621144         -36.39376997277951       -0.001930068639929869
4.799999999999995         40                       0.02127772158588218
5.194764621107963         39.356729287234096       0.02294453690900058
0.7999999999999995        40                       0.0036721832828554703
0                         40                       -5.856525880570495E-7
0.5500371046465851        39.48317471440244        0.002529615738625396
0                         39.20000000000071        -1.1691496717080611E-6
40                        15.999999999999858       -6.30590373359996E-6
39.35221299796924         16.39999999999986        0.004355638160127999
35.199999999999974        -40                      -0.014085760461736235
35.60278142700496         -39.35604819984181       -0.01289782912036778
40                        -35.20000000000067       2.649681195967512E-6
39.34938443363155         -35.593861726825644      -0.0019644665121222146
1.599999999999999         40.00000000000001        0.00732210509630168
1.2313200044691897        39.42871597595486        0.005655513854834833
2.399999999999998         40                       0.010928628152977177
1.9835758730939013        39.358279310180905       0.009081081127480703
3.1999999999999975        40                       0.014470355615228936
2.7826213579282935        39.35354402764033        0.012664620345702196
3.9999999999999964        40                       0.017926679411517956
3.5863650552649196        39.35358322739223        0.016193169727051798
4.390900915457023         39.356453784130196       0.019628252597756624
0                         38.400000000000716       -5.89275971387082E-7
0.7188655187637361        38.787157596056645       0.0033300341924268834
40                        15.199999999999854       -6.417330316648336E-6
39.35221299796924         15.599999999999856       0.004414802913524747
40                        14.39999999999985        -6.500771692642219E-6
39.35221299796924         14.799999999999855       0.0044549126147529665
40                        13.599999999999845       -6.551729961964033E-6
39.35221299796924         13.99999999999985        0.004473384404872702
34.39999999999997         -40                      -0.016480385589004585
34.80156984510283         -39.35482943744129       -0.015300640423273434
40                        -34.40000000000066       2.6924923310269605E-6
39.351089459520644        -34.79594376447706       -0.0020057911672337766
0                         37.600000000000705       -7.611907116353484E-7
0.64661860928467          37.96427669389241        0.0030452397096593638
40                        12.799999999999836       -6.565658581439426E-6
39.35221299796924         13.199999999999845       0.004467670161394446
33.599999999999966        -40                      -0.01886689906453532
34.000958441931026        -39.353449750439786      -0.01769791119950467
40                        -33.60000000000065       2.7498270462507357E-6
39.35190149219171         -33.99818584539096       -0.0020572806840865954
0                         36.80000000000069        -5.134405661525746E-9
0.6573933861787098        37.211023969964955       0.0031659707094375948
40                        11.999999999999831       -6.538073283102186E-6
39.35221299796924         12.399999999999835       0.004435319154465406
32.79999999999996         -40                      -0.021236632289468444
33.2004434392307          -39.35261701698571       -0.020082561080270855
40                        -32.80000000000064       2.8284826228813322E-6
39.35214342920235         -33.1994615578387        -0.0021180648421163725
0                         36.00000000000068        -1.2523097213085748E-7
0.6470921426649978        36.42644383478117        0.003211930831849319
40                        11.19999999999983        -6.464683483387949E-6
39.35221299796924         11.599999999999831       0.00437404847038643
31.999999999999957        -40                      -0.023580597446297317
32.400137410562245        -39.352287355434036      -0.02244540851159597
40                        -32.000000000000625      2.926319421533522E-6
39.35221299796924         -32.400000000000624      -0.002186842924245603
0                         35.20000000000067        -3.6413322778529073E-7
0.651627813051088         35.60950437085656        0.003360614707246454
40                        10.399999999999821       -6.3415422350832085E-6
39.35221299796924         10.799999999999827       0.00428181971444357
40                        -31.200000000000625      3.039396814296519E-6
39.35221299796924         -31.60000000000062       -0.002263165311458057
31.199999999999957        -40                      -0.025889483794320645
31.60001450957897         -39.352216717764286      -0.024777398010833174
30.399999999999952        -40                      -0.02815366023084358
30.800000890241247        -39.35221341816703       -0.027069298454453116
0                         34.40000000000066        -5.620743163004688E-7
0.6497189727035877        34.80394057973773        0.003504149171691356
40                        9.599999999999813        -6.165211030755476E-6
39.35221299796924         9.999999999999817        0.0041569198370037625
40                        -30.400000000000617      3.1627210956772234E-6
39.35221299796924         -30.80000000000062       -0.0023465762362956193
29.599999999999945        -40                      -0.030363181747617683
29.999999999999947        -39.35221299796924       -0.029311604843342273
28.79999999999994         -40                      -0.03250780282124839
29.199999999999946        -39.35221299796924       -0.03149424377476531
0                         33.60000000000065        -6.800478335876555E-7
0.6495692997759621        34.0014275186518         0.003686209525445837
40                        8.799999999999812        -5.932933838552941E-6
39.35221299796924         9.199999999999813        0.003998043248565485
40                        -29.600000000000605      3.2962933581686302E-6
39.35221299796924         -30.00000000000061       -0.0024368457002409576
27.999999999999936        -40                      -0.03457699852560909
28.399999999999945        -39.35221299796924       -0.0336068157921695
27.199999999999932        -40                      -0.03655999512958744
27.599999999999937        -39.35221299796924       -0.03563865025066871
0                         32.80000000000064        -8.012524999955489E-7
0.6481646156723764        33.20026005708408        0.003892609569130089
40                        7.999999999999812        -5.6428127844139935E-6
39.35221299796924         8.399999999999812        0.003804371756253158
40                        -28.800000000000594      3.4398288172264127E-6
39.35221299796924         -29.200000000000603      -0.002533683602629719
26.399999999999928        -40                      -0.03844581019385963
26.799999999999926        -39.35221299796924       -0.03757884295179755
25.59999999999992         -40                      -0.04022330262110035
25.99999999999992         -39.35221299796924       -0.0394163010562559
0                         32.000000000000625       -8.912208975105494E-7
0.6478303094884589        32.40004268082702        0.0041392381162606365
40                        7.199999999999804        -5.293976098645163E-6
39.35221299796924         7.599999999999806        0.0035756483324093278
40                        -28.000000000000583      3.592966658587845E-6
39.35221299796924         -28.400000000000592      -0.0026367334020517587
40                        -27.20000000000057       3.7552419186251407E-6
39.35221299796924         -27.60000000000058       -0.002745561440294718
40                        -26.400000000000563      3.926067943388345E-6
39.35221299796924         -26.80000000000057       -0.002859645981395098
24.799999999999915        -40                      -0.04188123296235365
25.199999999999914        -39.35221299796924       -0.0411397981829802
23.99999999999991         -40                      -0.04340833410002978
24.39999999999991         -39.35221299796924       -0.042738039934324866
40                        -25.60000000000056       4.104716675829938E-6
39.35221299796924         -26.000000000000565      -0.0029783657414151296
40                        -24.800000000000548      4.29029758671623E-6
39.35221299796924         -25.200000000000554      -0.0031009881183159857
0                         31.200000000000625       -9.812337774323881E-7
0.6477920990498814        31.60000961202783        0.004425263840612109
40                        6.399999999999796        -4.88672754503372E-6
39.35221299796924         6.799999999999801        0.0033122403872533255
40                        5.599999999999795        -4.422665819745856E-6
39.35221299796924         5.999999999999797        0.003015188132360606
23.199999999999903        -40                      -0.04479339221841593
23.59999999999991         -39.35221299796924       -0.04419973986778832
22.3999999999999          -40                      -0.046025337736904294
22.7999999999999          -39.35221299796924       -0.04551370571465522
40                        4.7999999999997875       -3.904762566462698E-6
39.35221299796924         5.199999999999791        0.002686233848985642
40                        -24.00000000000054       4.4817355011513476E-6
39.35221299796924         -24.400000000000542      -0.0032266573779621576
0                         30.400000000000617       -1.0835830500357925E-6
