#   C  Balloon(1970/09+1971/05)
#   <E>  Elo  Eup   y   ystat_lo  ystat_up  ysyst_lo  ysyst_up  yerrtot_lo  yerrtot_up
2.139976e+01 2.139976e+01 2.139976e+01 6.891708e-02 5.323152e-03 5.323152e-03 0.000000e+00 0.000000e+00 5.323152e-03 5.323152e-03
2.824017e+01 2.824017e+01 2.824017e+01 5.747603e-02 5.214033e-03 5.214033e-03 0.000000e+00 0.000000e+00 5.214033e-03 5.214033e-03
4.161891e+01 4.161891e+01 4.161891e+01 3.407238e-02 3.410648e-03 3.410648e-03 0.000000e+00 0.000000e+00 3.410648e-03 3.410648e-03
5.576194e+01 5.576194e+01 5.576194e+01 1.541645e-02 1.436841e-03 1.436841e-03 0.000000e+00 0.000000e+00 1.436841e-03 1.436841e-03
8.547064e+01 8.547064e+01 8.547064e+01 6.208328e-03 5.704950e-04 5.704950e-04 0.000000e+00 0.000000e+00 5.704950e-04 5.704950e-04
1.332553e+02 1.332553e+02 1.332553e+02 2.540954e-03 2.340353e-04 2.340353e-04 0.000000e+00 0.000000e+00 2.340353e-04 2.340353e-04
2.111033e+02 2.111033e+02 2.111033e+02 7.342623e-04 1.001267e-04 1.001267e-04 0.000000e+00 0.000000e+00 1.001267e-04 1.001267e-04
