#   C  ACE-CRIS(1997/08-1998/04)
#   <E>  Elo  Eup   y   ystat_lo  ystat_up  ysyst_lo  ysyst_up  yerrtot_lo  yerrtot_up
8.640000e-01 8.640000e-01 8.640000e-01 4.425000e-01 1.316667e-02 1.316667e-02 0.000000e+00 0.000000e+00 1.316667e-02 1.316667e-02
1.020000e+00 1.020000e+00 1.020000e+00 4.874167e-01 1.458333e-02 1.458333e-02 0.000000e+00 0.000000e+00 1.458333e-02 1.458333e-02
1.200000e+00 1.200000e+00 1.200000e+00 5.372500e-01 1.608333e-02 1.608333e-02 0.000000e+00 0.000000e+00 1.608333e-02 1.608333e-02
1.440000e+00 1.440000e+00 1.440000e+00 5.972500e-01 1.875000e-02 1.875000e-02 0.000000e+00 0.000000e+00 1.875000e-02 1.875000e-02
1.704000e+00 1.704000e+00 1.704000e+00 6.336667e-01 2.108333e-02 2.108333e-02 0.000000e+00 0.000000e+00 2.108333e-02 2.108333e-02
2.040000e+00 2.040000e+00 2.040000e+00 6.640000e-01 2.466667e-02 2.466667e-02 0.000000e+00 0.000000e+00 2.466667e-02 2.466667e-02
2.400000e+00 2.400000e+00 2.400000e+00 6.611667e-01 2.741667e-02 2.741667e-02 0.000000e+00 0.000000e+00 2.741667e-02 2.741667e-02
