#   C  ATIC02(2003/01)
#   <E>  Elo  Eup   y   ystat_lo  ystat_up  ysyst_lo  ysyst_up  yerrtot_lo  yerrtot_up
2.198221e+02 2.198221e+02 2.198221e+02 4.840000e-04 1.000000e-05 1.000000e-05 0.000000e+00 0.000000e+00 1.000000e-05 1.000000e-05
4.258221e+02 4.258221e+02 4.258221e+02 9.570000e-05 2.300000e-06 2.300000e-06 0.000000e+00 0.000000e+00 2.300000e-06 2.300000e-06
8.378221e+02 8.378221e+02 8.378221e+02 1.610000e-05 6.000000e-07 6.000000e-07 0.000000e+00 0.000000e+00 6.000000e-07 6.000000e-07
1.688822e+03 1.688822e+03 1.688822e+03 2.840000e-06 1.700000e-07 1.700000e-07 0.000000e+00 0.000000e+00 1.700000e-07 1.700000e-07
3.488822e+03 3.488822e+03 3.488822e+03 4.150000e-07 4.500000e-08 4.500000e-08 0.000000e+00 0.000000e+00 4.500000e-08 4.500000e-08
7.218822e+03 7.218822e+03 7.218822e+03 5.670000e-08 1.160000e-08 1.160000e-08 0.000000e+00 0.000000e+00 1.160000e-08 1.160000e-08
1.478882e+04 1.478882e+04 1.478882e+04 1.230000e-08 3.500000e-09 3.500000e-09 0.000000e+00 0.000000e+00 3.500000e-09 3.500000e-09
3.018882e+04 3.018882e+04 3.018882e+04 3.890000e-09 1.400000e-09 1.400000e-09 0.000000e+00 0.000000e+00 1.400000e-09 1.400000e-09
