#   C  ACE-CRIS(2001/05-2003/09)
#   <E>  Elo  Eup   y   ystat_lo  ystat_up  ysyst_lo  ysyst_up  yerrtot_lo  yerrtot_up
8.640000e-01 8.640000e-01 8.640000e-01 9.458333e-02 2.833333e-03 2.833333e-03 0.000000e+00 0.000000e+00 2.833333e-03 2.833333e-03
1.020000e+00 1.020000e+00 1.020000e+00 1.064167e-01 3.166667e-03 3.166667e-03 0.000000e+00 0.000000e+00 3.166667e-03 3.166667e-03
1.200000e+00 1.200000e+00 1.200000e+00 1.201667e-01 3.583333e-03 3.583333e-03 0.000000e+00 0.000000e+00 3.583333e-03 3.583333e-03
1.440000e+00 1.440000e+00 1.440000e+00 1.383333e-01 4.333333e-03 4.333333e-03 0.000000e+00 0.000000e+00 4.333333e-03 4.333333e-03
1.704000e+00 1.704000e+00 1.704000e+00 1.546667e-01 5.083333e-03 5.083333e-03 0.000000e+00 0.000000e+00 5.083333e-03 5.083333e-03
2.040000e+00 2.040000e+00 2.040000e+00 1.705833e-01 6.250000e-03 6.250000e-03 0.000000e+00 0.000000e+00 6.250000e-03 6.250000e-03
2.400000e+00 2.400000e+00 2.400000e+00 1.819167e-01 7.416667e-03 7.416667e-03 0.000000e+00 0.000000e+00 7.416667e-03 7.416667e-03
