#   C  ACE-CRIS(1998/01-1999/01)
#   <E>  Elo  Eup   y   ystat_lo  ystat_up  ysyst_lo  ysyst_up  yerrtot_lo  yerrtot_up
1.080000e+00 1.080000e+00 1.080000e+00 4.341667e-01 3.416667e-02 3.416667e-02 0.000000e+00 0.000000e+00 3.416667e-02 3.416667e-02
1.392000e+00 1.392000e+00 1.392000e+00 4.975000e-01 4.750000e-02 4.750000e-02 0.000000e+00 0.000000e+00 4.750000e-02 4.750000e-02
1.656000e+00 1.656000e+00 1.656000e+00 5.366667e-01 4.166667e-02 4.166667e-02 0.000000e+00 0.000000e+00 4.166667e-02 4.166667e-02
1.896000e+00 1.896000e+00 1.896000e+00 5.516667e-01 4.916666e-02 4.916666e-02 0.000000e+00 0.000000e+00 4.916666e-02 4.916666e-02
2.124000e+00 2.124000e+00 2.124000e+00 5.675000e-01 4.750000e-02 4.750000e-02 0.000000e+00 0.000000e+00 4.750000e-02 4.750000e-02
2.352000e+00 2.352000e+00 2.352000e+00 5.583333e-01 4.666667e-02 4.666667e-02 0.000000e+00 0.000000e+00 4.666667e-02 4.666667e-02
