#   H  BESS93(1993/07)
#   <E>  Elo  Eup   y   ystat_lo  ystat_up  ysyst_lo  ysyst_up  yerrtot_lo  yerrtot_up
2.100000e-01 1.800000e-01 2.400000e-01 1.050000e+03 3.000000e+01 3.000000e+01 1.500000e+02 1.500000e+02 1.529706e+02 1.529706e+02
2.700000e-01 2.400000e-01 3.200000e-01 1.270000e+03 2.000000e+01 2.000000e+01 9.000000e+01 9.000000e+01 9.219544e+01 9.219544e+01
3.700000e-01 3.200000e-01 4.200000e-01 1.330000e+03 2.000000e+01 2.000000e+01 6.000000e+01 6.000000e+01 6.324555e+01 6.324555e+01
4.900000e-01 4.200000e-01 5.600000e-01 1.250000e+03 1.000000e+01 1.000000e+01 5.000000e+01 5.000000e+01 5.099020e+01 5.099020e+01
6.500000e-01 5.600000e-01 7.500000e-01 1.110000e+03 1.000000e+01 1.000000e+01 4.000000e+01 4.000000e+01 4.123106e+01 4.123106e+01
8.700000e-01 7.500000e-01 1.000000e+00 9.210000e+02 9.000000e+00 9.000000e+00 3.300000e+01 3.300000e+01 3.420526e+01 3.420526e+01
1.150000e+00 1.000000e+00 1.330000e+00 7.320000e+02 7.000000e+00 7.000000e+00 2.600000e+01 2.600000e+01 2.692582e+01 2.692582e+01
1.540000e+00 1.330000e+00 1.780000e+00 5.410000e+02 5.000000e+00 5.000000e+00 1.900000e+01 1.900000e+01 1.964688e+01 1.964688e+01
2.050000e+00 1.780000e+00 2.370000e+00 3.810000e+02 4.000000e+00 4.000000e+00 1.300000e+01 1.300000e+01 1.360147e+01 1.360147e+01
2.740000e+00 2.370000e+00 3.160000e+00 2.480000e+02 3.000000e+00 3.000000e+00 9.000000e+00 9.000000e+00 9.486833e+00 9.486833e+00
3.650000e+00 3.160000e+00 4.220000e+00 1.560000e+02 2.000000e+00 2.000000e+00 5.000000e+00 5.000000e+00 5.385165e+00 5.385165e+00
4.870000e+00 4.220000e+00 5.620000e+00 8.710000e+01 1.200000e+00 1.200000e+00 3.000000e+00 3.000000e+00 3.231099e+00 3.231099e+00
6.490000e+00 5.620000e+00 7.500000e+00 5.060000e+01 8.000000e-01 8.000000e-01 1.700000e+00 1.700000e+00 1.878829e+00 1.878829e+00
8.660000e+00 7.500000e+00 1.000000e+01 2.780000e+01 5.000000e-01 5.000000e-01 9.000000e-01 9.000000e-01 1.029563e+00 1.029563e+00
