#   H  PAMELA(2007/05-2007/06)
#   <E>  Elo  Eup   y   ystat_lo  ystat_up  ysyst_lo  ysyst_up  yerrtot_lo  yerrtot_up
8.806900e-02 8.200000e-02 9.500000e-02 8.525800e+02 2.116150e+01 2.116150e+01 8.685050e+01 7.315490e+01 8.939138e+01 7.615411e+01
9.918300e-02 9.500000e-02 1.050000e-01 9.855400e+02 2.080280e+01 2.080280e+01 9.611550e+01 8.342670e+01 9.834097e+01 8.598122e+01
1.082550e-01 1.000000e-01 1.100000e-01 1.017370e+03 1.910960e+01 1.910960e+01 9.597240e+01 8.524920e+01 9.785642e+01 8.736477e+01
1.181120e-01 1.100000e-01 1.200000e-01 1.062660e+03 1.858330e+01 1.858330e+01 9.694220e+01 8.813670e+01 9.870729e+01 9.007451e+01
1.288150e-01 1.200000e-01 1.300000e-01 1.130460e+03 1.752830e+01 1.752830e+01 9.976370e+01 9.279840e+01 1.012918e+02 9.443932e+01
1.404290e-01 1.300000e-01 1.500000e-01 1.177420e+03 1.663710e+01 1.663710e+01 1.014740e+02 9.565580e+01 1.028288e+02 9.709184e+01
1.530210e-01 1.500000e-01 1.600000e-01 1.233680e+03 1.596260e+01 1.596260e+01 1.041750e+02 9.918560e+01 1.053909e+02 1.004619e+02
1.666640e-01 1.600000e-01 1.700000e-01 1.299880e+03 1.539130e+01 1.539130e+01 1.075570e+02 1.034160e+02 1.086527e+02 1.045551e+02
1.814310e-01 1.700000e-01 1.900000e-01 1.355820e+03 1.468990e+01 1.468990e+01 1.099630e+02 1.067320e+02 1.109399e+02 1.077382e+02
1.974030e-01 1.900000e-01 2.100000e-01 1.393170e+03 1.375590e+01 1.375590e+01 1.108170e+02 1.085130e+02 1.116675e+02 1.093814e+02
2.146600e-01 2.100000e-01 2.200000e-01 1.434440e+03 1.310620e+01 1.310620e+01 1.123660e+02 1.105390e+02 1.131278e+02 1.113133e+02
2.332910e-01 2.200000e-01 2.400000e-01 1.512490e+03 1.280790e+01 1.280790e+01 1.167200e+02 1.153070e+02 1.174206e+02 1.160161e+02
2.533840e-01 2.400000e-01 2.600000e-01 1.583570e+03 1.260810e+01 1.260810e+01 1.204270e+02 1.194270e+02 1.210852e+02 1.200907e+02
2.750340e-01 2.600000e-01 2.900000e-01 1.608240e+03 1.186360e+01 1.186360e+01 1.207600e+02 1.199750e+02 1.213413e+02 1.205601e+02
2.983360e-01 2.900000e-01 3.100000e-01 1.594600e+03 1.133950e+01 1.133950e+01 1.182390e+02 1.176640e+02 1.187815e+02 1.182091e+02
3.233920e-01 3.100000e-01 3.400000e-01 1.613330e+03 1.085720e+01 1.085720e+01 1.181420e+02 1.177450e+02 1.186398e+02 1.182445e+02
3.503050e-01 3.400000e-01 3.600000e-01 1.626950e+03 1.048360e+01 1.048360e+01 1.177270e+02 1.174350e+02 1.181929e+02 1.179020e+02
3.791830e-01 3.600000e-01 3.900000e-01 1.640710e+03 1.005060e+01 1.005060e+01 1.173210e+02 1.171210e+02 1.177507e+02 1.175514e+02
4.101370e-01 3.900000e-01 4.300000e-01 1.640060e+03 9.543660e+00 9.543660e+00 1.158960e+02 1.157760e+02 1.162883e+02 1.161687e+02
4.432810e-01 4.300000e-01 4.600000e-01 1.628560e+03 9.139330e+00 9.139330e+00 1.137730e+02 1.136840e+02 1.141395e+02 1.140508e+02
4.787300e-01 4.600000e-01 5.000000e-01 1.595240e+03 8.665820e+00 8.665820e+00 1.101750e+02 1.101130e+02 1.105153e+02 1.104535e+02
5.166070e-01 5.000000e-01 5.400000e-01 1.550750e+03 8.214770e+00 8.214770e+00 1.058790e+02 1.058400e+02 1.061972e+02 1.061583e+02
5.570370e-01 5.400000e-01 5.800000e-01 1.509410e+03 7.766880e+00 7.766880e+00 1.018880e+02 1.018580e+02 1.021836e+02 1.021537e+02
6.001470e-01 5.800000e-01 6.200000e-01 1.442050e+03 8.269470e+00 8.269470e+00 9.623440e+01 9.621200e+01 9.658905e+01 9.656673e+01
6.460700e-01 6.200000e-01 6.700000e-01 1.405390e+03 7.818650e+00 7.818650e+00 9.271870e+01 9.270280e+01 9.304778e+01 9.303193e+01
6.949380e-01 6.700000e-01 7.200000e-01 1.364700e+03 7.385950e+00 7.385950e+00 8.900840e+01 8.899530e+01 8.931432e+01 8.930126e+01
7.468910e-01 7.200000e-01 7.700000e-01 1.298770e+03 6.913470e+00 6.913470e+00 8.374110e+01 8.373060e+01 8.402600e+01 8.401553e+01
8.020760e-01 7.700000e-01 8.300000e-01 1.238490e+03 6.478010e+00 6.478010e+00 7.894080e+01 7.893270e+01 7.920615e+01 7.919808e+01
8.606390e-01 8.300000e-01 8.900000e-01 1.189840e+03 6.092900e+00 6.092900e+00 7.497040e+01 7.496480e+01 7.521758e+01 7.521200e+01
9.227390e-01 8.900000e-01 9.600000e-01 1.129450e+03 5.693900e+00 5.693900e+00 7.034870e+01 7.034520e+01 7.057875e+01 7.057526e+01
9.885310e-01 9.600000e-01 1.020000e+00 1.060140e+03 5.290470e+00 5.290470e+00 6.527370e+01 6.527190e+01 6.548775e+01 6.548595e+01
1.058179e+00 1.020000e+00 1.090000e+00 9.990090e+02 4.926460e+00 4.926460e+00 6.080410e+01 6.080320e+01 6.100335e+01 6.100245e+01
1.131857e+00 1.090000e+00 1.170000e+00 9.412350e+02 4.588150e+00 4.588150e+00 5.663090e+01 5.663070e+01 5.681646e+01 5.681626e+01
1.209740e+00 1.170000e+00 1.250000e+00 8.811750e+02 4.267890e+00 4.267890e+00 5.241040e+01 5.241040e+01 5.258388e+01 5.258388e+01
1.292014e+00 1.250000e+00 1.340000e+00 8.154400e+02 3.948720e+00 3.948720e+00 4.794640e+01 4.794640e+01 4.810873e+01 4.810873e+01
1.378867e+00 1.340000e+00 1.420000e+00 7.598110e+02 3.672450e+00 3.672450e+00 4.416620e+01 4.416620e+01 4.431862e+01 4.431862e+01
1.470504e+00 1.420000e+00 1.520000e+00 7.072820e+02 3.415350e+00 3.415350e+00 4.064550e+01 4.064550e+01 4.078874e+01 4.078874e+01
