#   H  EPHIN(2011/01-2011/12)
#   <E>  Elo  Eup   y   ystat_lo  ystat_up  ysyst_lo  ysyst_up  yerrtot_lo  yerrtot_up
2.920000e-01 2.920000e-01 2.920000e-01 1.250000e+03 1.250000e+01 1.250000e+01 2.500000e+02 2.500000e+02 2.503123e+02 2.503123e+02
3.360000e-01 3.360000e-01 3.360000e-01 1.260000e+03 1.260000e+01 1.260000e+01 2.520000e+02 2.520000e+02 2.523148e+02 2.523148e+02
3.870000e-01 3.870000e-01 3.870000e-01 1.240000e+03 1.240000e+01 1.240000e+01 2.480000e+02 2.480000e+02 2.483098e+02 2.483098e+02
4.460000e-01 4.460000e-01 4.460000e-01 1.090000e+03 1.090000e+01 1.090000e+01 2.180000e+02 2.180000e+02 2.182723e+02 2.182723e+02
5.130000e-01 5.130000e-01 5.130000e-01 1.160000e+03 1.160000e+01 1.160000e+01 2.320000e+02 2.320000e+02 2.322898e+02 2.322898e+02
5.910000e-01 5.910000e-01 5.910000e-01 9.400000e+02 9.400000e+00 9.400000e+00 1.880000e+02 1.880000e+02 1.882349e+02 1.882349e+02
6.810000e-01 6.810000e-01 6.810000e-01 9.200000e+02 9.200000e+00 9.200000e+00 1.840000e+02 1.840000e+02 1.842299e+02 1.842299e+02
7.840000e-01 7.840000e-01 7.840000e-01 8.300000e+02 8.300000e+00 8.300000e+00 1.660000e+02 1.660000e+02 1.662074e+02 1.662074e+02
9.030000e-01 9.030000e-01 9.030000e-01 8.000000e+02 8.000000e+00 8.000000e+00 1.600000e+02 1.600000e+02 1.601999e+02 1.601999e+02
1.040000e+00 1.040000e+00 1.040000e+00 7.500000e+02 7.500000e+00 7.500000e+00 1.500000e+02 1.500000e+02 1.501874e+02 1.501874e+02
1.198000e+00 1.198000e+00 1.198000e+00 6.500000e+02 6.500000e+00 6.500000e+00 1.300000e+02 1.300000e+02 1.301624e+02 1.301624e+02
1.380000e+00 1.380000e+00 1.380000e+00 5.200000e+02 5.200000e+00 5.200000e+00 1.040000e+02 1.040000e+02 1.041299e+02 1.041299e+02
1.589000e+00 1.589000e+00 1.589000e+00 4.100000e+02 4.100000e+00 4.100000e+00 8.200000e+01 8.200000e+01 8.210244e+01 8.210244e+01
