#   H  IMP5(1971/06-1971/09)
#   <E>  Elo  Eup   y   ystat_lo  ystat_up  ysyst_lo  ysyst_up  yerrtot_lo  yerrtot_up
2.300000e-03 2.000000e-03 3.000000e-03 8.295000e+03 2.430000e+03 2.430000e+03 0.000000e+00 0.000000e+00 2.430000e+03 2.430000e+03
3.900000e-03 3.000000e-03 5.000000e-03 2.687000e+03 1.301000e+03 1.301000e+03 0.000000e+00 0.000000e+00 1.301000e+03 1.301000e+03
6.400000e-03 5.000000e-03 8.500000e-03 4.370000e+02 1.950000e+02 1.950000e+02 0.000000e+00 0.000000e+00 1.950000e+02 1.950000e+02
1.070000e-02 8.500000e-03 1.270000e-02 1.470000e+02 2.610000e+01 2.610000e+01 0.000000e+00 0.000000e+00 2.610000e+01 2.610000e+01
1.560000e-02 1.270000e-02 1.910000e-02 5.710000e+01 1.220000e+01 1.220000e+01 0.000000e+00 0.000000e+00 1.220000e+01 1.220000e+01
2.500000e-02 1.910000e-02 3.060000e-02 4.200000e+01 9.330000e+00 9.330000e+00 0.000000e+00 0.000000e+00 9.330000e+00 9.330000e+00
3.360000e-02 3.060000e-02 3.650000e-02 6.850000e+01 1.460000e+01 1.460000e+01 0.000000e+00 0.000000e+00 1.460000e+01 1.460000e+01
4.270000e-02 3.650000e-02 4.790000e-02 9.260000e+01 1.040000e+01 1.040000e+01 0.000000e+00 0.000000e+00 1.040000e+01 1.040000e+01
5.320000e-02 4.790000e-02 5.890000e-02 1.240000e+02 1.220000e+01 1.220000e+01 0.000000e+00 0.000000e+00 1.220000e+01 1.220000e+01
6.510000e-02 5.890000e-02 7.200000e-02 1.810000e+02 1.660000e+01 1.660000e+01 0.000000e+00 0.000000e+00 1.660000e+01 1.660000e+01
8.270000e-02 7.200000e-02 9.430000e-02 2.200000e+02 5.910000e+01 5.910000e+01 0.000000e+00 0.000000e+00 5.910000e+01 5.910000e+01
