#   H  EPHIN(2012/01-2012/12)
#   <E>  Elo  Eup   y   ystat_lo  ystat_up  ysyst_lo  ysyst_up  yerrtot_lo  yerrtot_up
2.920000e-01 2.920000e-01 2.920000e-01 8.200000e+02 8.200000e+00 8.200000e+00 1.640000e+02 1.640000e+02 1.642049e+02 1.642049e+02
3.360000e-01 3.360000e-01 3.360000e-01 7.700000e+02 7.700000e+00 7.700000e+00 1.540000e+02 1.540000e+02 1.541924e+02 1.541924e+02
3.870000e-01 3.870000e-01 3.870000e-01 8.200000e+02 8.200000e+00 8.200000e+00 1.640000e+02 1.640000e+02 1.642049e+02 1.642049e+02
4.460000e-01 4.460000e-01 4.460000e-01 7.100000e+02 7.100000e+00 7.100000e+00 1.420000e+02 1.420000e+02 1.421774e+02 1.421774e+02
5.130000e-01 5.130000e-01 5.130000e-01 7.800000e+02 7.800000e+00 7.800000e+00 1.560000e+02 1.560000e+02 1.561949e+02 1.561949e+02
5.910000e-01 5.910000e-01 5.910000e-01 6.500000e+02 6.500000e+00 6.500000e+00 1.300000e+02 1.300000e+02 1.301624e+02 1.301624e+02
6.810000e-01 6.810000e-01 6.810000e-01 6.500000e+02 6.500000e+00 6.500000e+00 1.300000e+02 1.300000e+02 1.301624e+02 1.301624e+02
7.840000e-01 7.840000e-01 7.840000e-01 5.900000e+02 5.900000e+00 5.900000e+00 1.180000e+02 1.180000e+02 1.181474e+02 1.181474e+02
9.030000e-01 9.030000e-01 9.030000e-01 5.600000e+02 5.600000e+00 5.600000e+00 1.120000e+02 1.120000e+02 1.121399e+02 1.121399e+02
1.040000e+00 1.040000e+00 1.040000e+00 5.300000e+02 5.300000e+00 5.300000e+00 1.060000e+02 1.060000e+02 1.061324e+02 1.061324e+02
1.198000e+00 1.198000e+00 1.198000e+00 4.800000e+02 4.800000e+00 4.800000e+00 9.600000e+01 9.600000e+01 9.611993e+01 9.611993e+01
1.380000e+00 1.380000e+00 1.380000e+00 3.900000e+02 3.900000e+00 3.900000e+00 7.800000e+01 7.800000e+01 7.809744e+01 7.809744e+01
1.589000e+00 1.589000e+00 1.589000e+00 3.000000e+02 3.000000e+00 3.000000e+00 6.000000e+01 6.000000e+01 6.007495e+01 6.007495e+01
