#   H  Balloon(1966/07+1966/08)
#   <E>  Elo  Eup   y   ystat_lo  ystat_up  ysyst_lo  ysyst_up  yerrtot_lo  yerrtot_up
6.600000e-02 6.600000e-02 6.600000e-02 3.720000e+02 4.000000e+01 4.000000e+01 0.000000e+00 0.000000e+00 4.000000e+01 4.000000e+01
7.100000e-02 7.100000e-02 7.100000e-02 4.730000e+02 4.000000e+01 4.000000e+01 0.000000e+00 0.000000e+00 4.000000e+01 4.000000e+01
9.000000e-02 9.000000e-02 9.000000e-02 7.880000e+02 6.000000e+01 6.000000e+01 0.000000e+00 0.000000e+00 6.000000e+01 6.000000e+01
1.140000e-01 1.140000e-01 1.140000e-01 8.810000e+02 6.000000e+01 6.000000e+01 0.000000e+00 0.000000e+00 6.000000e+01 6.000000e+01
1.350000e-01 1.350000e-01 1.350000e-01 9.360000e+02 7.000000e+01 7.000000e+01 0.000000e+00 0.000000e+00 7.000000e+01 7.000000e+01
1.560000e-01 1.560000e-01 1.560000e-01 9.360000e+02 7.000000e+01 7.000000e+01 0.000000e+00 0.000000e+00 7.000000e+01 7.000000e+01
1.780000e-01 1.780000e-01 1.780000e-01 1.001000e+03 7.000000e+01 7.000000e+01 0.000000e+00 0.000000e+00 7.000000e+01 7.000000e+01
2.000000e-01 2.000000e-01 2.000000e-01 1.040000e+03 8.000000e+01 8.000000e+01 0.000000e+00 0.000000e+00 8.000000e+01 8.000000e+01
2.200000e-01 2.200000e-01 2.200000e-01 1.013000e+03 5.000000e+01 1.400000e+02 0.000000e+00 0.000000e+00 5.000000e+01 1.400000e+02
