#   H  PAMELA(2009/11-2009/12)
#   <E>  Elo  Eup   y   ystat_lo  ystat_up  ysyst_lo  ysyst_up  yerrtot_lo  yerrtot_up
8.806900e-02 8.200000e-02 9.500000e-02 1.430040e+03 1.485380e+02 1.485380e+02 2.345440e+02 2.210110e+02 2.776228e+02 2.662882e+02
9.918300e-02 9.500000e-02 1.050000e-01 1.537690e+03 1.723980e+02 1.723980e+02 2.481080e+02 2.366680e+02 3.021236e+02 2.928017e+02
1.082550e-01 1.000000e-01 1.100000e-01 1.906680e+03 1.532670e+02 1.532670e+02 3.040060e+02 2.925650e+02 3.404562e+02 3.302803e+02
1.181120e-01 1.100000e-01 1.200000e-01 2.116060e+03 1.760800e+02 1.760800e+02 3.335410e+02 3.237090e+02 3.771654e+02 3.684992e+02
1.288150e-01 1.200000e-01 1.300000e-01 2.092070e+03 1.511860e+02 1.511860e+02 3.261960e+02 3.190780e+02 3.595289e+02 3.530835e+02
1.404290e-01 1.300000e-01 1.500000e-01 2.153850e+03 1.442760e+02 1.442760e+02 3.333290e+02 3.275220e+02 3.632131e+02 3.578914e+02
1.530210e-01 1.500000e-01 1.600000e-01 2.351420e+03 1.435350e+02 1.435350e+02 3.616420e+02 3.565090e+02 3.890851e+02 3.843188e+02
1.666640e-01 1.600000e-01 1.700000e-01 2.413640e+03 1.364780e+02 1.364780e+02 3.689760e+02 3.648710e+02 3.934076e+02 3.895601e+02
1.814310e-01 1.700000e-01 1.900000e-01 2.430750e+03 1.273470e+02 1.273470e+02 3.694490e+02 3.663920e+02 3.907810e+02 3.878922e+02
1.974030e-01 1.900000e-01 2.100000e-01 2.463310e+03 1.181990e+02 1.181990e+02 3.723600e+02 3.702330e+02 3.906699e+02 3.886431e+02
2.146600e-01 2.100000e-01 2.200000e-01 2.467540e+03 1.098050e+02 1.098050e+02 3.714390e+02 3.698130e+02 3.873294e+02 3.857704e+02
2.332910e-01 2.200000e-01 2.400000e-01 2.483540e+03 1.064390e+02 1.064390e+02 3.723520e+02 3.711620e+02 3.872664e+02 3.861224e+02
2.533840e-01 2.400000e-01 2.600000e-01 2.538590e+03 1.036470e+02 1.036470e+02 3.791460e+02 3.783320e+02 3.930577e+02 3.922726e+02
2.750340e-01 2.600000e-01 2.900000e-01 2.633830e+03 9.797820e+01 9.797820e+01 3.920890e+02 3.914430e+02 4.041454e+02 4.035187e+02
2.983360e-01 2.900000e-01 3.100000e-01 2.492410e+03 9.196600e+01 9.196600e+01 3.698620e+02 3.694140e+02 3.811242e+02 3.806894e+02
3.233920e-01 3.100000e-01 3.400000e-01 2.388700e+03 8.644130e+01 8.644130e+01 3.533780e+02 3.530870e+02 3.637968e+02 3.635141e+02
3.503050e-01 3.400000e-01 3.600000e-01 2.533500e+03 8.609780e+01 8.609780e+01 3.737160e+02 3.734920e+02 3.835055e+02 3.832872e+02
3.791830e-01 3.600000e-01 3.900000e-01 2.613990e+03 8.353970e+01 8.353970e+01 3.844980e+02 3.843430e+02 3.934687e+02 3.933172e+02
4.101370e-01 3.900000e-01 4.300000e-01 2.401770e+03 7.543150e+01 7.543150e+01 3.523050e+02 3.522200e+02 3.602898e+02 3.602067e+02
4.432810e-01 4.300000e-01 4.600000e-01 2.369040e+03 7.228130e+01 7.228130e+01 3.465900e+02 3.465280e+02 3.540469e+02 3.539862e+02
4.787300e-01 4.600000e-01 5.000000e-01 2.436540e+03 7.063340e+01 7.063340e+01 3.555430e+02 3.554980e+02 3.624912e+02 3.624471e+02
5.166070e-01 5.000000e-01 5.400000e-01 2.207580e+03 6.477150e+01 6.477150e+01 3.213120e+02 3.212860e+02 3.277755e+02 3.277500e+02
5.570370e-01 5.400000e-01 5.800000e-01 2.167000e+03 6.157450e+01 6.157450e+01 3.146220e+02 3.146020e+02 3.205907e+02 3.205711e+02
6.001470e-01 5.800000e-01 6.200000e-01 2.064840e+03 3.832400e+01 3.832400e+01 2.990560e+02 2.990420e+02 3.015016e+02 3.014877e+02
6.460700e-01 6.200000e-01 6.700000e-01 1.943740e+03 3.570180e+01 3.570180e+01 2.808390e+02 2.808290e+02 2.830992e+02 2.830893e+02
6.949380e-01 6.700000e-01 7.200000e-01 1.866850e+03 3.360920e+01 3.360920e+01 2.690920e+02 2.690830e+02 2.711827e+02 2.711738e+02
7.468910e-01 7.200000e-01 7.700000e-01 1.774950e+03 3.152530e+01 3.152530e+01 2.552500e+02 2.552430e+02 2.571894e+02 2.571825e+02
8.020760e-01 7.700000e-01 8.300000e-01 1.662500e+03 2.931890e+01 2.931890e+01 2.385310e+02 2.385260e+02 2.403261e+02 2.403211e+02
8.606390e-01 8.300000e-01 8.900000e-01 1.526710e+03 2.700470e+01 2.700470e+01 2.185550e+02 2.185520e+02 2.202170e+02 2.202141e+02
9.227390e-01 8.900000e-01 9.600000e-01 1.480420e+03 2.555880e+01 2.555880e+01 2.114590e+02 2.114570e+02 2.129980e+02 2.129960e+02
9.885310e-01 9.600000e-01 1.020000e+00 1.324940e+03 2.322320e+01 2.322320e+01 1.888400e+02 1.888390e+02 1.902626e+02 1.902616e+02
1.058179e+00 1.020000e+00 1.090000e+00 1.319430e+03 2.225870e+01 2.225870e+01 1.876540e+02 1.876530e+02 1.889695e+02 1.889685e+02
1.131857e+00 1.090000e+00 1.170000e+00 1.167770e+03 2.013200e+01 2.013200e+01 1.657370e+02 1.657370e+02 1.669552e+02 1.669552e+02
1.209740e+00 1.170000e+00 1.250000e+00 1.125510e+03 1.903630e+01 1.903630e+01 1.594120e+02 1.594120e+02 1.605446e+02 1.605446e+02
1.292014e+00 1.250000e+00 1.340000e+00 1.010280e+03 1.738010e+01 1.738010e+01 1.428050e+02 1.428050e+02 1.438587e+02 1.438587e+02
1.378867e+00 1.340000e+00 1.420000e+00 9.365840e+02 1.615150e+01 1.615150e+01 1.321280e+02 1.321280e+02 1.331115e+02 1.331115e+02
1.470504e+00 1.420000e+00 1.520000e+00 8.481850e+02 1.484170e+01 1.484170e+01 1.194270e+02 1.194270e+02 1.203457e+02 1.203457e+02
1.567134e+00 1.520000e+00 1.620000e+00 8.007250e+02 1.393810e+01 1.393810e+01 1.125330e+02 1.125330e+02 1.133929e+02 1.133929e+02
1.668976e+00 1.620000e+00 1.720000e+00 7.541160e+02 1.307080e+01 1.307080e+01 1.057880e+02 1.057880e+02 1.065924e+02 1.065924e+02
1.776254e+00 1.720000e+00 1.830000e+00 6.647000e+02 1.186530e+01 1.186530e+01 9.307790e+01 9.307790e+01 9.383113e+01 9.383113e+01
1.889208e+00 1.830000e+00 1.950000e+00 6.163080e+02 1.105590e+01 1.105590e+01 8.615090e+01 8.615090e+01 8.685741e+01 8.685741e+01
2.008088e+00 1.950000e+00 2.070000e+00 5.729190e+02 1.031640e+01 1.031640e+01 7.994960e+01 7.994960e+01 8.061245e+01 8.061245e+01
2.133153e+00 2.070000e+00 2.200000e+00 4.972260e+02 9.299480e+00 9.299480e+00 6.927200e+01 6.927200e+01 6.989342e+01 6.989342e+01
2.264675e+00 2.200000e+00 2.330000e+00 4.543650e+02 8.609090e+00 8.609090e+00 6.319900e+01 6.319900e+01 6.378268e+01 6.378268e+01
2.402944e+00 2.330000e+00 2.480000e+00 4.085900e+02 7.912140e+00 7.912140e+00 5.674320e+01 5.674320e+01 5.729217e+01 5.729217e+01
2.548258e+00 2.480000e+00 2.620000e+00 3.861440e+02 7.454260e+00 7.454260e+00 5.354480e+01 5.354480e+01 5.406118e+01 5.406118e+01
2.700928e+00 2.620000e+00 2.780000e+00 3.525790e+02 6.900970e+00 6.900970e+00 4.881880e+01 4.881880e+01 4.930414e+01 4.930414e+01
2.861284e+00 2.780000e+00 2.940000e+00 3.252020e+02 6.420800e+00 6.420800e+00 4.496420e+01 4.496420e+01 4.542033e+01 4.542033e+01
3.029667e+00 2.940000e+00 3.120000e+00 2.800990e+02 5.773550e+00 5.773550e+00 3.867490e+01 3.867490e+01 3.910348e+01 3.910348e+01
3.206441e+00 3.120000e+00 3.300000e+00 2.605560e+02 5.396340e+00 5.396340e+00 3.593620e+01 3.593620e+01 3.633911e+01 3.633911e+01
3.391987e+00 3.300000e+00 3.490000e+00 2.302080e+02 4.917280e+00 4.917280e+00 3.173000e+01 3.173000e+01 3.210876e+01 3.210876e+01
3.586699e+00 3.490000e+00 3.690000e+00 2.102150e+02 4.550130e+00 4.550130e+00 2.895600e+01 2.895600e+01 2.931132e+01 2.931132e+01
3.896284e+00 3.690000e+00 4.120000e+00 1.786860e+02 2.844600e+00 2.844600e+00 2.458990e+01 2.458990e+01 2.475389e+01 2.475389e+01
4.345946e+00 4.120000e+00 4.590000e+00 1.404620e+02 2.370260e+00 2.370260e+00 1.930670e+01 1.930670e+01 1.945165e+01 1.945165e+01
4.840430e+00 4.590000e+00 5.110000e+00 1.139480e+02 2.006480e+00 2.006480e+00 1.564440e+01 1.564440e+01 1.577255e+01 1.577255e+01
5.383946e+00 5.110000e+00 5.680000e+00 8.949410e+01 1.669600e+00 1.669600e+00 1.227360e+01 1.227360e+01 1.238664e+01 1.238664e+01
5.981111e+00 5.680000e+00 6.300000e+00 7.275410e+01 1.412840e+00 1.412840e+00 9.967390e+00 9.967390e+00 1.006702e+01 1.006702e+01
6.637003e+00 6.300000e+00 6.990000e+00 5.695820e+01 1.174180e+00 1.174180e+00 7.795600e+00 7.795600e+00 7.883532e+00 7.883532e+00
7.357199e+00 6.990000e+00 7.740000e+00 4.542310e+01 9.843600e-01 9.843600e-01 6.211010e+00 6.211010e+00 6.288530e+00 6.288530e+00
8.147812e+00 7.740000e+00 8.570000e+00 3.539440e+01 8.149050e-01 8.149050e-01 4.835420e+00 4.835420e+00 4.903607e+00 4.903607e+00
9.015572e+00 8.570000e+00 9.480000e+00 2.815020e+01 6.802890e-01 6.802890e-01 3.842540e+00 3.842540e+00 3.902295e+00 3.902295e+00
9.967835e+00 9.480000e+00 1.048000e+01 2.168360e+01 5.593330e-01 5.593330e-01 2.959630e+00 2.959630e+00 3.012020e+00 3.012020e+00
1.101267e+01 1.048000e+01 1.157000e+01 1.654570e+01 4.570980e-01 4.570980e-01 2.258350e+00 2.258350e+00 2.304145e+00 2.304145e+00
1.215895e+01 1.157000e+01 1.277000e+01 1.338020e+01 3.838560e-01 3.838560e-01 1.826290e+00 1.826290e+00 1.866194e+00 1.866194e+00
1.341641e+01 1.277000e+01 1.409000e+01 1.037900e+01 3.161140e-01 3.161140e-01 1.416650e+00 1.416650e+00 1.451491e+00 1.451491e+00
1.479574e+01 1.409000e+01 1.554000e+01 7.965090e+00 2.582440e-01 2.582440e-01 1.087170e+00 1.087170e+00 1.117420e+00 1.117420e+00
1.630867e+01 1.554000e+01 1.712000e+01 6.470070e+00 2.166860e-01 2.166860e-01 8.831110e-01 8.831110e-01 9.093063e-01 9.093063e-01
1.796800e+01 1.712000e+01 1.886000e+01 4.879950e+00 1.746060e-01 1.746060e-01 6.660730e-01 6.660730e-01 6.885786e-01 6.885786e-01
1.978782e+01 1.886000e+01 2.076000e+01 4.020040e+00 1.487670e-01 1.487670e-01 5.487020e-01 5.487020e-01 5.685117e-01 5.685117e-01
2.178358e+01 2.076000e+01 2.285000e+01 2.858440e+00 1.191420e-01 1.191420e-01 3.901530e-01 3.901530e-01 4.079389e-01 4.079389e-01
2.397225e+01 2.285000e+01 2.515000e+01 2.180310e+00 9.935550e-02 9.935550e-02 2.975940e-01 2.975940e-01 3.137415e-01 3.137415e-01
2.637239e+01 2.515000e+01 2.766000e+01 1.832060e+00 8.708360e-02 8.708360e-02 2.500610e-01 2.500610e-01 2.647906e-01 2.647906e-01
2.900438e+01 2.766000e+01 3.042000e+01 1.429640e+00 7.344530e-02 7.344530e-02 1.951340e-01 1.951340e-01 2.084982e-01 2.084982e-01
3.189057e+01 3.042000e+01 3.344000e+01 1.050950e+00 6.019250e-02 6.019250e-02 1.434460e-01 1.434460e-01 1.555631e-01 1.555631e-01
3.505548e+01 3.344000e+01 3.675000e+01 8.138380e-01 5.063110e-02 5.063110e-02 1.110820e-01 1.110820e-01 1.220767e-01 1.220767e-01
3.852592e+01 3.675000e+01 4.039000e+01 6.224750e-01 4.235410e-02 4.235410e-02 8.496270e-02 8.496270e-02 9.493435e-02 9.493435e-02
4.233140e+01 4.039000e+01 4.437000e+01 5.398550e-01 3.770510e-02 3.770510e-02 7.368570e-02 7.368570e-02 8.277232e-02 8.277232e-02
4.650423e+01 4.437000e+01 4.874000e+01 3.086950e-01 2.727410e-02 2.727410e-02 4.213430e-02 4.213430e-02 5.019139e-02 5.019139e-02
