#   H  Balloon(1976/05)
#   <E>  Elo  Eup   y   ystat_lo  ystat_up  ysyst_lo  ysyst_up  yerrtot_lo  yerrtot_up
5.010000e+00 5.010000e+00 5.010000e+00 1.120000e+02 7.490000e+00 7.490000e+00 1.120000e+01 1.120000e+01 1.347368e+01 1.347368e+01
5.610000e+00 5.610000e+00 5.610000e+00 9.640000e+01 7.510000e+00 7.510000e+00 9.640000e+00 9.640000e+00 1.222005e+01 1.222005e+01
6.030000e+00 6.030000e+00 6.030000e+00 8.590000e+01 4.790000e+00 4.790000e+00 8.590000e+00 8.590000e+00 9.835253e+00 9.835253e+00
6.500000e+00 6.500000e+00 6.500000e+00 7.610000e+01 5.720000e+00 5.720000e+00 7.610000e+00 7.610000e+00 9.520005e+00 9.520005e+00
7.110000e+00 7.110000e+00 7.110000e+00 6.480000e+01 5.050000e+00 5.050000e+00 6.480000e+00 6.480000e+00 8.215406e+00 8.215406e+00
7.740000e+00 7.740000e+00 7.740000e+00 5.130000e+01 3.290000e+00 3.290000e+00 5.130000e+00 5.130000e+00 6.094342e+00 6.094342e+00
8.570000e+00 8.570000e+00 8.570000e+00 4.060000e+01 2.710000e+00 2.710000e+00 4.060000e+00 4.060000e+00 4.881363e+00 4.881363e+00
9.580000e+00 9.580000e+00 9.580000e+00 3.220000e+01 2.420000e+00 2.420000e+00 3.220000e+00 3.220000e+00 4.028002e+00 4.028002e+00
1.080000e+01 1.080000e+01 1.080000e+01 2.480000e+01 1.520000e+00 1.520000e+00 2.480000e+00 2.480000e+00 2.908745e+00 2.908745e+00
1.230000e+01 1.230000e+01 1.230000e+01 1.750000e+01 1.070000e+00 1.070000e+00 1.750000e+00 1.750000e+00 2.051195e+00 2.051195e+00
1.430000e+01 1.430000e+01 1.430000e+01 1.210000e+01 8.730000e-01 8.730000e-01 1.210000e+00 1.210000e+00 1.492055e+00 1.492055e+00
1.770000e+01 1.770000e+01 1.770000e+01 7.060000e+00 4.910000e-01 4.910000e-01 7.060000e-01 7.060000e-01 8.599517e-01 8.599517e-01
2.150000e+01 2.150000e+01 2.150000e+01 4.310000e+00 3.960000e-01 3.960000e-01 4.310000e-01 4.310000e-01 5.853008e-01 5.853008e-01
2.830000e+01 2.830000e+01 2.830000e+01 2.080000e+00 2.270000e-01 2.270000e-01 2.080000e-01 2.080000e-01 3.078847e-01 3.078847e-01
4.070000e+01 4.070000e+01 4.070000e+01 8.090000e-01 8.580000e-02 8.580000e-02 8.090000e-02 8.090000e-02 1.179256e-01 1.179256e-01
5.210000e+01 5.210000e+01 5.210000e+01 4.330000e-01 4.220000e-02 4.220000e-02 4.330000e-02 4.330000e-02 6.046263e-02 6.046263e-02
7.410000e+01 7.410000e+01 7.410000e+01 1.600000e-01 1.700000e-02 1.700000e-02 1.600000e-02 1.600000e-02 2.334524e-02 2.334524e-02
