#   1H  ISEE3-MEH(1981/01-1981/12)
#   <E>  Elo  Eup   y   ystat_lo  ystat_up  ysyst_lo  ysyst_up  yerrtot_lo  yerrtot_up
4.190000e-02 3.620000e-02 4.760000e-02 4.992000e+01 2.970000e+00 3.310000e+00 0.000000e+00 0.000000e+00 2.970000e+00 3.310000e+00
5.660000e-02 4.760000e-02 6.600000e-02 5.407000e+01 2.400000e+00 3.220000e+00 0.000000e+00 0.000000e+00 2.400000e+00 3.220000e+00
7.710000e-02 6.600000e-02 9.020000e-02 6.696000e+01 3.720000e+00 3.760000e+00 0.000000e+00 0.000000e+00 3.720000e+00 3.760000e+00
1.000000e-01 9.020000e-02 1.110000e-01 8.414000e+01 8.300000e+00 6.720000e+00 0.000000e+00 0.000000e+00 8.300000e+00 6.720000e+00
1.250000e-01 1.110000e-01 1.380000e-01 1.120000e+02 1.190000e+01 1.080000e+01 0.000000e+00 0.000000e+00 1.190000e+01 1.080000e+01
