#   H  EPHIN(1999/01-1999/12)
#   <E>  Elo  Eup   y   ystat_lo  ystat_up  ysyst_lo  ysyst_up  yerrtot_lo  yerrtot_up
2.920000e-01 2.920000e-01 2.920000e-01 1.220000e+03 1.220000e+01 1.220000e+01 2.440000e+02 2.440000e+02 2.443048e+02 2.443048e+02
3.360000e-01 3.360000e-01 3.360000e-01 1.150000e+03 1.150000e+01 1.150000e+01 2.300000e+02 2.300000e+02 2.302873e+02 2.302873e+02
3.870000e-01 3.870000e-01 3.870000e-01 1.180000e+03 1.180000e+01 1.180000e+01 2.360000e+02 2.360000e+02 2.362948e+02 2.362948e+02
4.460000e-01 4.460000e-01 4.460000e-01 1.070000e+03 1.070000e+01 1.070000e+01 2.140000e+02 2.140000e+02 2.142673e+02 2.142673e+02
5.130000e-01 5.130000e-01 5.130000e-01 1.110000e+03 1.110000e+01 1.110000e+01 2.220000e+02 2.220000e+02 2.222773e+02 2.222773e+02
5.910000e-01 5.910000e-01 5.910000e-01 9.200000e+02 9.200000e+00 9.200000e+00 1.840000e+02 1.840000e+02 1.842299e+02 1.842299e+02
6.810000e-01 6.810000e-01 6.810000e-01 9.000000e+02 9.000000e+00 9.000000e+00 1.800000e+02 1.800000e+02 1.802249e+02 1.802249e+02
7.840000e-01 7.840000e-01 7.840000e-01 8.200000e+02 8.200000e+00 8.200000e+00 1.640000e+02 1.640000e+02 1.642049e+02 1.642049e+02
9.030000e-01 9.030000e-01 9.030000e-01 8.000000e+02 8.000000e+00 8.000000e+00 1.600000e+02 1.600000e+02 1.601999e+02 1.601999e+02
1.040000e+00 1.040000e+00 1.040000e+00 7.300000e+02 7.300000e+00 7.300000e+00 1.460000e+02 1.460000e+02 1.461824e+02 1.461824e+02
1.198000e+00 1.198000e+00 1.198000e+00 6.800000e+02 6.800000e+00 6.800000e+00 1.360000e+02 1.360000e+02 1.361699e+02 1.361699e+02
1.380000e+00 1.380000e+00 1.380000e+00 5.700000e+02 5.700000e+00 5.700000e+00 1.140000e+02 1.140000e+02 1.141424e+02 1.141424e+02
1.589000e+00 1.589000e+00 1.589000e+00 4.600000e+02 4.600000e+00 4.600000e+00 9.200000e+01 9.200000e+01 9.211493e+01 9.211493e+01
