#   H  Balloon(1965/07)
#   <E>  Elo  Eup   y   ystat_lo  ystat_up  ysyst_lo  ysyst_up  yerrtot_lo  yerrtot_up
7.100000e-02 7.100000e-02 7.100000e-02 6.410000e+02 5.800000e+01 5.800000e+01 0.000000e+00 0.000000e+00 5.800000e+01 5.800000e+01
9.700000e-02 9.700000e-02 9.700000e-02 6.100000e+02 5.000000e+01 5.000000e+01 0.000000e+00 0.000000e+00 5.000000e+01 5.000000e+01
1.000000e-01 1.000000e-01 1.000000e-01 9.700000e+02 1.160000e+02 1.160000e+02 0.000000e+00 0.000000e+00 1.160000e+02 1.160000e+02
1.160000e-01 1.160000e-01 1.160000e-01 6.270000e+02 5.600000e+01 5.600000e+01 0.000000e+00 0.000000e+00 5.600000e+01 5.600000e+01
1.200000e-01 1.200000e-01 1.200000e-01 1.074000e+03 1.140000e+02 1.140000e+02 0.000000e+00 0.000000e+00 1.140000e+02 1.140000e+02
1.400000e-01 1.400000e-01 1.400000e-01 1.354000e+03 1.530000e+02 1.530000e+02 0.000000e+00 0.000000e+00 1.530000e+02 1.530000e+02
1.700000e-01 1.700000e-01 1.700000e-01 1.411000e+03 1.550000e+02 1.550000e+02 0.000000e+00 0.000000e+00 1.550000e+02 1.550000e+02
2.200000e-01 2.200000e-01 2.200000e-01 1.603000e+03 1.030000e+02 1.030000e+02 0.000000e+00 0.000000e+00 1.030000e+02 1.030000e+02
2.840000e-01 2.840000e-01 2.840000e-01 1.379000e+03 1.030000e+02 1.030000e+02 0.000000e+00 0.000000e+00 1.030000e+02 1.030000e+02
2.900000e-01 2.900000e-01 2.900000e-01 1.680000e+03 8.220000e+01 8.220000e+01 0.000000e+00 0.000000e+00 8.220000e+01 8.220000e+01
3.710000e-01 3.710000e-01 3.710000e-01 1.176000e+03 7.900000e+01 7.900000e+01 0.000000e+00 0.000000e+00 7.900000e+01 7.900000e+01
3.800000e-01 3.800000e-01 3.800000e-01 1.664000e+03 1.020000e+02 1.020000e+02 0.000000e+00 0.000000e+00 1.020000e+02 1.020000e+02
5.100000e-01 5.100000e-01 5.100000e-01 1.538000e+03 8.480000e+01 8.480000e+01 0.000000e+00 0.000000e+00 8.480000e+01 8.480000e+01
6.900000e-01 6.900000e-01 6.900000e-01 1.273000e+03 3.470000e+01 3.470000e+01 0.000000e+00 0.000000e+00 3.470000e+01 3.470000e+01
7.090000e-01 7.090000e-01 7.090000e-01 5.190000e+02 3.800000e+01 3.800000e+01 0.000000e+00 0.000000e+00 3.800000e+01 3.800000e+01
9.680000e-01 9.680000e-01 9.680000e-01 4.270000e+02 2.800000e+01 2.800000e+01 0.000000e+00 0.000000e+00 2.800000e+01 2.800000e+01
9.900000e-01 9.900000e-01 9.900000e-01 9.720000e+02 2.940000e+01 2.940000e+01 0.000000e+00 0.000000e+00 2.940000e+01 2.940000e+01
1.350000e+00 1.350000e+00 1.350000e+00 3.200000e+02 2.900000e+01 2.900000e+01 0.000000e+00 0.000000e+00 2.900000e+01 2.900000e+01
1.680000e+00 1.680000e+00 1.680000e+00 5.080000e+02 2.480000e+01 2.480000e+01 0.000000e+00 0.000000e+00 2.480000e+01 2.480000e+01
1.922000e+00 1.922000e+00 1.922000e+00 2.030000e+02 2.000000e+01 2.000000e+01 0.000000e+00 0.000000e+00 2.000000e+01 2.000000e+01
