#   H  EPHIN(2013/01-2013/12)
#   <E>  Elo  Eup   y   ystat_lo  ystat_up  ysyst_lo  ysyst_up  yerrtot_lo  yerrtot_up
2.920000e-01 2.920000e-01 2.920000e-01 7.900000e+02 7.900000e+00 7.900000e+00 1.580000e+02 1.580000e+02 1.581974e+02 1.581974e+02
3.360000e-01 3.360000e-01 3.360000e-01 7.600000e+02 7.600000e+00 7.600000e+00 1.520000e+02 1.520000e+02 1.521899e+02 1.521899e+02
3.870000e-01 3.870000e-01 3.870000e-01 7.600000e+02 7.600000e+00 7.600000e+00 1.520000e+02 1.520000e+02 1.521899e+02 1.521899e+02
4.460000e-01 4.460000e-01 4.460000e-01 7.100000e+02 7.100000e+00 7.100000e+00 1.420000e+02 1.420000e+02 1.421774e+02 1.421774e+02
5.130000e-01 5.130000e-01 5.130000e-01 7.500000e+02 7.500000e+00 7.500000e+00 1.500000e+02 1.500000e+02 1.501874e+02 1.501874e+02
5.910000e-01 5.910000e-01 5.910000e-01 6.400000e+02 6.400000e+00 6.400000e+00 1.280000e+02 1.280000e+02 1.281599e+02 1.281599e+02
6.810000e-01 6.810000e-01 6.810000e-01 6.500000e+02 6.500000e+00 6.500000e+00 1.300000e+02 1.300000e+02 1.301624e+02 1.301624e+02
7.840000e-01 7.840000e-01 7.840000e-01 6.200000e+02 6.200000e+00 6.200000e+00 1.240000e+02 1.240000e+02 1.241549e+02 1.241549e+02
9.030000e-01 9.030000e-01 9.030000e-01 5.900000e+02 5.900000e+00 5.900000e+00 1.180000e+02 1.180000e+02 1.181474e+02 1.181474e+02
1.040000e+00 1.040000e+00 1.040000e+00 5.800000e+02 5.800000e+00 5.800000e+00 1.160000e+02 1.160000e+02 1.161449e+02 1.161449e+02
1.198000e+00 1.198000e+00 1.198000e+00 4.900000e+02 4.900000e+00 4.900000e+00 9.800000e+01 9.800000e+01 9.812242e+01 9.812242e+01
1.380000e+00 1.380000e+00 1.380000e+00 4.100000e+02 4.100000e+00 4.100000e+00 8.200000e+01 8.200000e+01 8.210244e+01 8.210244e+01
1.589000e+00 1.589000e+00 1.589000e+00 3.200000e+02 3.200000e+00 3.200000e+00 6.400000e+01 6.400000e+01 6.407995e+01 6.407995e+01
