#   H  EPHIN(2002/01-2002/12)
#   <E>  Elo  Eup   y   ystat_lo  ystat_up  ysyst_lo  ysyst_up  yerrtot_lo  yerrtot_up
2.920000e-01 2.920000e-01 2.920000e-01 6.100000e+02 6.100000e+00 6.100000e+00 1.220000e+02 1.220000e+02 1.221524e+02 1.221524e+02
3.360000e-01 3.360000e-01 3.360000e-01 5.900000e+02 5.900000e+00 5.900000e+00 1.180000e+02 1.180000e+02 1.181474e+02 1.181474e+02
3.870000e-01 3.870000e-01 3.870000e-01 5.600000e+02 5.600000e+00 5.600000e+00 1.120000e+02 1.120000e+02 1.121399e+02 1.121399e+02
4.460000e-01 4.460000e-01 4.460000e-01 5.400000e+02 5.400000e+00 5.400000e+00 1.080000e+02 1.080000e+02 1.081349e+02 1.081349e+02
5.130000e-01 5.130000e-01 5.130000e-01 5.900000e+02 5.900000e+00 5.900000e+00 1.180000e+02 1.180000e+02 1.181474e+02 1.181474e+02
5.910000e-01 5.910000e-01 5.910000e-01 5.200000e+02 5.200000e+00 5.200000e+00 1.040000e+02 1.040000e+02 1.041299e+02 1.041299e+02
6.810000e-01 6.810000e-01 6.810000e-01 5.500000e+02 5.500000e+00 5.500000e+00 1.100000e+02 1.100000e+02 1.101374e+02 1.101374e+02
7.840000e-01 7.840000e-01 7.840000e-01 5.100000e+02 5.100000e+00 5.100000e+00 1.020000e+02 1.020000e+02 1.021274e+02 1.021274e+02
9.030000e-01 9.030000e-01 9.030000e-01 5.000000e+02 5.000000e+00 5.000000e+00 1.000000e+02 1.000000e+02 1.001249e+02 1.001249e+02
1.040000e+00 1.040000e+00 1.040000e+00 4.900000e+02 4.900000e+00 4.900000e+00 9.800000e+01 9.800000e+01 9.812242e+01 9.812242e+01
1.198000e+00 1.198000e+00 1.198000e+00 4.600000e+02 4.600000e+00 4.600000e+00 9.200000e+01 9.200000e+01 9.211493e+01 9.211493e+01
1.380000e+00 1.380000e+00 1.380000e+00 4.200000e+02 4.200000e+00 4.200000e+00 8.400000e+01 8.400000e+01 8.410493e+01 8.410493e+01
1.589000e+00 1.589000e+00 1.589000e+00 3.300000e+02 3.300000e+00 3.300000e+00 6.600000e+01 6.600000e+01 6.608245e+01 6.608245e+01
