#   H  PAMELA(2008/08-2008/08)
#   <E>  Elo  Eup   y   ystat_lo  ystat_up  ysyst_lo  ysyst_up  yerrtot_lo  yerrtot_up
8.806900e-02 8.200000e-02 9.500000e-02 1.087980e+03 4.855930e+01 4.855930e+01 1.131440e+02 9.608820e+01 1.231242e+02 1.076613e+02
9.918300e-02 9.500000e-02 1.050000e-01 1.022000e+03 5.412320e+01 5.412320e+01 1.019390e+02 8.911620e+01 1.154161e+02 1.042642e+02
1.082550e-01 1.000000e-01 1.100000e-01 1.181230e+03 4.573270e+01 4.573270e+01 1.141380e+02 1.020180e+02 1.229592e+02 1.117996e+02
1.181120e-01 1.100000e-01 1.200000e-01 1.337330e+03 5.301070e+01 5.301070e+01 1.251660e+02 1.143920e+02 1.359289e+02 1.260780e+02
1.288150e-01 1.200000e-01 1.300000e-01 1.364300e+03 4.612140e+01 4.612140e+01 1.237370e+02 1.155740e+02 1.320531e+02 1.244369e+02
1.404290e-01 1.300000e-01 1.500000e-01 1.398750e+03 4.385740e+01 4.385740e+01 1.240500e+02 1.173450e+02 1.315746e+02 1.252730e+02
1.530210e-01 1.500000e-01 1.600000e-01 1.484000e+03 4.298980e+01 4.298980e+01 1.291020e+02 1.232840e+02 1.360715e+02 1.305644e+02
1.666640e-01 1.600000e-01 1.700000e-01 1.541220e+03 4.111510e+01 4.111510e+01 1.315400e+02 1.267850e+02 1.378159e+02 1.332850e+02
1.814310e-01 1.700000e-01 1.900000e-01 1.625420e+03 3.927900e+01 3.927900e+01 1.361440e+02 1.323980e+02 1.416970e+02 1.381017e+02
1.974030e-01 1.900000e-01 2.100000e-01 1.636730e+03 3.638620e+01 3.638620e+01 1.346180e+02 1.320020e+02 1.394488e+02 1.369251e+02
2.146600e-01 2.100000e-01 2.200000e-01 1.610690e+03 3.349550e+01 3.349550e+01 1.305950e+02 1.286140e+02 1.348221e+02 1.329041e+02
2.332910e-01 2.200000e-01 2.400000e-01 1.667950e+03 3.291460e+01 3.291460e+01 1.333640e+02 1.318600e+02 1.373657e+02 1.359060e+02
2.533840e-01 2.400000e-01 2.600000e-01 1.754230e+03 3.248460e+01 3.248460e+01 1.383620e+02 1.372940e+02 1.421242e+02 1.410847e+02
2.750340e-01 2.600000e-01 2.900000e-01 1.799900e+03 3.051040e+01 3.051040e+01 1.402990e+02 1.394540e+02 1.435782e+02 1.427526e+02
2.983360e-01 2.900000e-01 3.100000e-01 1.801660e+03 2.938800e+01 2.938800e+01 1.388080e+02 1.381830e+02 1.418849e+02 1.412735e+02
3.233920e-01 3.100000e-01 3.400000e-01 1.830830e+03 2.839840e+01 2.839840e+01 1.394340e+02 1.390000e+02 1.422966e+02 1.418713e+02
3.503050e-01 3.400000e-01 3.600000e-01 1.797810e+03 2.717070e+01 2.717070e+01 1.354190e+02 1.351090e+02 1.381179e+02 1.378140e+02
3.791830e-01 3.600000e-01 3.900000e-01 1.763260e+03 2.567300e+01 2.567300e+01 1.313700e+02 1.311630e+02 1.338551e+02 1.336519e+02
