#   H  EPHIN(2008/01-2008/12)
#   <E>  Elo  Eup   y   ystat_lo  ystat_up  ysyst_lo  ysyst_up  yerrtot_lo  yerrtot_up
2.920000e-01 2.920000e-01 2.920000e-01 1.860000e+03 1.860000e+01 1.860000e+01 3.720000e+02 3.720000e+02 3.724647e+02 3.724647e+02
3.360000e-01 3.360000e-01 3.360000e-01 1.760000e+03 1.760000e+01 1.760000e+01 3.520000e+02 3.520000e+02 3.524397e+02 3.524397e+02
3.870000e-01 3.870000e-01 3.870000e-01 1.760000e+03 1.760000e+01 1.760000e+01 3.520000e+02 3.520000e+02 3.524397e+02 3.524397e+02
4.460000e-01 4.460000e-01 4.460000e-01 1.590000e+03 1.590000e+01 1.590000e+01 3.180000e+02 3.180000e+02 3.183973e+02 3.183973e+02
5.130000e-01 5.130000e-01 5.130000e-01 1.600000e+03 1.600000e+01 1.600000e+01 3.200000e+02 3.200000e+02 3.203998e+02 3.203998e+02
5.910000e-01 5.910000e-01 5.910000e-01 1.320000e+03 1.320000e+01 1.320000e+01 2.640000e+02 2.640000e+02 2.643298e+02 2.643298e+02
6.810000e-01 6.810000e-01 6.810000e-01 1.260000e+03 1.260000e+01 1.260000e+01 2.520000e+02 2.520000e+02 2.523148e+02 2.523148e+02
7.840000e-01 7.840000e-01 7.840000e-01 1.120000e+03 1.120000e+01 1.120000e+01 2.240000e+02 2.240000e+02 2.242798e+02 2.242798e+02
9.030000e-01 9.030000e-01 9.030000e-01 1.050000e+03 1.050000e+01 1.050000e+01 2.100000e+02 2.100000e+02 2.102623e+02 2.102623e+02
1.040000e+00 1.040000e+00 1.040000e+00 9.300000e+02 9.300000e+00 9.300000e+00 1.860000e+02 1.860000e+02 1.862324e+02 1.862324e+02
1.198000e+00 1.198000e+00 1.198000e+00 8.500000e+02 8.500000e+00 8.500000e+00 1.700000e+02 1.700000e+02 1.702124e+02 1.702124e+02
1.380000e+00 1.380000e+00 1.380000e+00 6.800000e+02 6.800000e+00 6.800000e+00 1.360000e+02 1.360000e+02 1.361699e+02 1.361699e+02
1.589000e+00 1.589000e+00 1.589000e+00 5.300000e+02 5.300000e+00 5.300000e+00 1.060000e+02 1.060000e+02 1.061324e+02 1.061324e+02
