#   H  Balloon(1979/06)
#   <E>  Elo  Eup   y   ystat_lo  ystat_up  ysyst_lo  ysyst_up  yerrtot_lo  yerrtot_up
5.600000e+00 5.600000e+00 5.600000e+00 7.870000e+01 5.910000e+00 5.910000e+00 7.870000e+00 7.870000e+00 9.842002e+00 9.842002e+00
6.010000e+00 6.010000e+00 6.010000e+00 7.860000e+01 5.910000e+00 5.910000e+00 7.860000e+00 7.860000e+00 9.834007e+00 9.834007e+00
6.480000e+00 6.480000e+00 6.480000e+00 6.680000e+01 4.640000e+00 4.640000e+00 6.680000e+00 6.680000e+00 8.133388e+00 8.133388e+00
7.110000e+00 7.110000e+00 7.110000e+00 5.500000e+01 3.520000e+00 3.520000e+00 5.500000e+00 5.500000e+00 6.529962e+00 6.529962e+00
7.760000e+00 7.760000e+00 7.760000e+00 4.500000e+01 2.760000e+00 2.760000e+00 4.500000e+00 4.500000e+00 5.278977e+00 5.278977e+00
8.570000e+00 8.570000e+00 8.570000e+00 3.760000e+01 3.350000e+00 3.350000e+00 3.760000e+00 3.760000e+00 5.035881e+00 5.035881e+00
9.600000e+00 9.600000e+00 9.600000e+00 2.970000e+01 2.570000e+00 2.570000e+00 2.970000e+00 2.970000e+00 3.927569e+00 3.927569e+00
1.060000e+01 1.060000e+01 1.060000e+01 2.450000e+01 2.320000e+00 2.320000e+00 2.450000e+00 2.450000e+00 3.374152e+00 3.374152e+00
1.220000e+01 1.220000e+01 1.220000e+01 1.720000e+01 1.340000e+00 1.340000e+00 1.720000e+00 1.720000e+00 2.180367e+00 2.180367e+00
1.450000e+01 1.450000e+01 1.450000e+01 1.120000e+01 7.460000e-01 7.460000e-01 1.120000e+00 1.120000e+00 1.345703e+00 1.345703e+00
1.730000e+01 1.730000e+01 1.730000e+01 7.380000e+00 5.140000e-01 5.140000e-01 7.380000e-01 7.380000e-01 8.993553e-01 8.993553e-01
2.020000e+01 2.020000e+01 2.020000e+01 4.930000e+00 3.430000e-01 3.430000e-01 4.930000e-01 4.930000e-01 6.005814e-01 6.005814e-01
2.270000e+01 2.270000e+01 2.270000e+01 3.510000e+00 2.540000e-01 2.540000e-01 3.510000e-01 3.510000e-01 4.332632e-01 4.332632e-01
2.540000e+01 2.540000e+01 2.540000e+01 2.750000e+00 1.910000e-01 1.910000e-01 2.750000e-01 2.750000e-01 3.348223e-01 3.348223e-01
2.970000e+01 2.970000e+01 2.970000e+01 1.910000e+00 1.440000e-01 1.440000e-01 1.910000e-01 1.910000e-01 2.392008e-01 2.392008e-01
3.530000e+01 3.530000e+01 3.530000e+01 1.250000e+00 1.140000e-01 1.140000e-01 1.250000e-01 1.250000e-01 1.691774e-01 1.691774e-01
4.340000e+01 4.340000e+01 4.340000e+01 7.440000e-01 6.210000e-02 6.210000e-02 7.440000e-02 7.440000e-02 9.691114e-02 9.691114e-02
5.740000e+01 5.740000e+01 5.740000e+01 3.460000e-01 2.980000e-02 2.980000e-02 3.460000e-02 3.460000e-02 4.566399e-02 4.566399e-02
1.470000e+02 1.470000e+02 1.470000e+02 2.930000e-02 2.860000e-03 2.860000e-03 2.930000e-03 2.930000e-03 4.094447e-03 4.094447e-03
