#   H  MASS89(1989/09)
#   <E>  Elo  Eup   y   ystat_lo  ystat_up  ysyst_lo  ysyst_up  yerrtot_lo  yerrtot_up
1.320000e-01 1.320000e-01 1.320000e-01 1.260000e+02 4.690000e+00 4.690000e+00 0.000000e+00 0.000000e+00 4.690000e+00 4.690000e+00
1.460000e-01 1.460000e-01 1.460000e-01 1.390000e+02 4.720000e+00 4.720000e+00 0.000000e+00 0.000000e+00 4.720000e+00 4.720000e+00
1.620000e-01 1.620000e-01 1.620000e-01 1.380000e+02 5.620000e+00 5.620000e+00 0.000000e+00 0.000000e+00 5.620000e+00 5.620000e+00
1.710000e-01 1.710000e-01 1.710000e-01 1.670000e+02 6.800000e+00 6.800000e+00 0.000000e+00 0.000000e+00 6.800000e+00 6.800000e+00
1.870000e-01 1.870000e-01 1.870000e-01 1.720000e+02 7.010000e+00 7.010000e+00 0.000000e+00 0.000000e+00 7.010000e+00 7.010000e+00
2.110000e-01 2.110000e-01 2.110000e-01 1.850000e+02 8.830000e+00 8.830000e+00 0.000000e+00 0.000000e+00 8.830000e+00 8.830000e+00
2.270000e-01 2.270000e-01 2.270000e-01 2.010000e+02 9.630000e+00 9.630000e+00 0.000000e+00 0.000000e+00 9.630000e+00 9.630000e+00
2.490000e-01 2.490000e-01 2.490000e-01 2.170000e+02 7.370000e+00 7.370000e+00 0.000000e+00 0.000000e+00 7.370000e+00 7.370000e+00
2.780000e-01 2.780000e-01 2.780000e-01 2.170000e+02 8.120000e+00 8.120000e+00 0.000000e+00 0.000000e+00 8.120000e+00 8.120000e+00
3.080000e-01 3.080000e-01 3.080000e-01 2.230000e+02 6.030000e+00 6.030000e+00 0.000000e+00 0.000000e+00 6.030000e+00 6.030000e+00
3.310000e-01 3.310000e-01 3.310000e-01 2.360000e+02 8.830000e+00 8.830000e+00 0.000000e+00 0.000000e+00 8.830000e+00 8.830000e+00
3.500000e-01 3.500000e-01 3.500000e-01 2.490000e+02 6.740000e+00 6.740000e+00 0.000000e+00 0.000000e+00 6.740000e+00 6.740000e+00
3.730000e-01 3.730000e-01 3.730000e-01 2.610000e+02 1.150000e-02 1.150000e-02 0.000000e+00 0.000000e+00 1.150000e-02 1.150000e-02
3.980000e-01 3.980000e-01 3.980000e-01 2.690000e+02 1.280000e-02 1.280000e-02 0.000000e+00 0.000000e+00 1.280000e-02 1.280000e-02
4.400000e-01 4.400000e-01 4.400000e-01 2.590000e+02 1.240000e-02 1.240000e-02 0.000000e+00 0.000000e+00 1.240000e-02 1.240000e-02
4.800000e-01 4.800000e-01 4.800000e-01 2.760000e+02 1.120000e-02 1.120000e-02 0.000000e+00 0.000000e+00 1.120000e-02 1.120000e-02
5.180000e-01 5.180000e-01 5.180000e-01 2.860000e+02 9.680000e+00 9.680000e+00 0.000000e+00 0.000000e+00 9.680000e+00 9.680000e+00
5.710000e-01 5.710000e-01 5.710000e-01 2.920000e+02 1.290000e-02 1.290000e-02 0.000000e+00 0.000000e+00 1.290000e-02 1.290000e-02
6.250000e-01 6.250000e-01 6.250000e-01 2.930000e+02 7.920000e+00 7.920000e+00 0.000000e+00 0.000000e+00 7.920000e+00 7.920000e+00
6.730000e-01 6.730000e-01 6.730000e-01 3.010000e+02 1.020000e-02 1.020000e-02 0.000000e+00 0.000000e+00 1.020000e-02 1.020000e-02
7.340000e-01 7.340000e-01 7.340000e-01 3.020000e+02 9.200000e+00 9.200000e+00 0.000000e+00 0.000000e+00 9.200000e+00 9.200000e+00
8.330000e-01 8.330000e-01 8.330000e-01 3.020000e+02 9.200000e+00 9.200000e+00 0.000000e+00 0.000000e+00 9.200000e+00 9.200000e+00
9.430000e-01 9.430000e-01 9.430000e-01 2.880000e+02 8.780000e+00 8.780000e+00 0.000000e+00 0.000000e+00 8.780000e+00 8.780000e+00
1.071000e+00 1.071000e+00 1.071000e+00 2.820000e+02 1.240000e-02 1.240000e-02 0.000000e+00 0.000000e+00 1.240000e-02 1.240000e-02
1.224000e+00 1.224000e+00 1.224000e+00 2.650000e+02 9.900000e+00 9.900000e+00 0.000000e+00 0.000000e+00 9.900000e+00 9.900000e+00
1.403000e+00 1.403000e+00 1.403000e+00 2.370000e+02 9.660000e+00 9.660000e+00 0.000000e+00 0.000000e+00 9.660000e+00 9.660000e+00
1.658000e+00 1.658000e+00 1.658000e+00 2.170000e+02 6.600000e+00 6.600000e+00 0.000000e+00 0.000000e+00 6.600000e+00 6.600000e+00
1.966000e+00 1.966000e+00 1.966000e+00 1.850000e+02 6.280000e+00 6.280000e+00 0.000000e+00 0.000000e+00 6.280000e+00 6.280000e+00
2.508000e+00 2.508000e+00 2.508000e+00 1.560000e+02 6.900000e+00 6.900000e+00 0.000000e+00 0.000000e+00 6.900000e+00 6.900000e+00
2.952000e+00 2.952000e+00 2.952000e+00 1.230000e+02 4.610000e+00 4.610000e+00 0.000000e+00 0.000000e+00 4.610000e+00 4.610000e+00
3.476000e+00 3.476000e+00 3.476000e+00 1.090000e+02 4.830000e+00 4.830000e+00 0.000000e+00 0.000000e+00 4.830000e+00 4.830000e+00
3.842000e+00 3.842000e+00 3.842000e+00 8.830000e+01 4.220000e+00 4.220000e+00 0.000000e+00 0.000000e+00 4.220000e+00 4.220000e+00
4.479000e+00 4.479000e+00 4.479000e+00 7.420000e+01 3.280000e+00 3.280000e+00 0.000000e+00 0.000000e+00 3.280000e+00 3.280000e+00
