#   H  Balloon(1967/06)-2
#   <E>  Elo  Eup   y   ystat_lo  ystat_up  ysyst_lo  ysyst_up  yerrtot_lo  yerrtot_up
1.000000e-01 1.000000e-01 1.000000e-01 7.070000e+02 7.310000e+01 7.310000e+01 0.000000e+00 0.000000e+00 7.310000e+01 7.310000e+01
1.200000e-01 1.200000e-01 1.200000e-01 8.660000e+02 8.110000e+01 8.110000e+01 0.000000e+00 0.000000e+00 8.110000e+01 8.110000e+01
1.400000e-01 1.400000e-01 1.400000e-01 1.032000e+03 1.000000e+02 1.000000e+02 0.000000e+00 0.000000e+00 1.000000e+02 1.000000e+02
1.700000e-01 1.700000e-01 1.700000e-01 1.038000e+03 1.040000e+02 1.040000e+02 0.000000e+00 0.000000e+00 1.040000e+02 1.040000e+02
2.200000e-01 2.200000e-01 2.200000e-01 1.240000e+03 1.160000e+02 1.160000e+02 0.000000e+00 0.000000e+00 1.160000e+02 1.160000e+02
3.000000e-01 3.000000e-01 3.000000e-01 1.482000e+03 6.320000e+01 6.320000e+01 0.000000e+00 0.000000e+00 6.320000e+01 6.320000e+01
3.900000e-01 3.900000e-01 3.900000e-01 1.494000e+03 8.240000e+01 8.240000e+01 0.000000e+00 0.000000e+00 8.240000e+01 8.240000e+01
5.200000e-01 5.200000e-01 5.200000e-01 1.385000e+03 7.210000e+01 7.210000e+01 0.000000e+00 0.000000e+00 7.210000e+01 7.210000e+01
6.900000e-01 6.900000e-01 6.900000e-01 1.185000e+03 4.320000e+01 4.320000e+01 0.000000e+00 0.000000e+00 4.320000e+01 4.320000e+01
9.900000e-01 9.900000e-01 9.900000e-01 8.760000e+02 4.010000e+01 4.010000e+01 0.000000e+00 0.000000e+00 4.010000e+01 4.010000e+01
1.570000e+00 1.570000e+00 1.570000e+00 4.670000e+02 2.140000e+01 2.140000e+01 0.000000e+00 0.000000e+00 2.140000e+01 2.140000e+01
