#   H  PAMELA(2010/01-2010/01)
#   <E>  Elo  Eup   y   ystat_lo  ystat_up  ysyst_lo  ysyst_up  yerrtot_lo  yerrtot_up
8.806900e-02 8.200000e-02 9.500000e-02 1.788200e+03 9.592400e+01 9.592400e+01 2.361710e+02 2.147950e+02 2.549081e+02 2.352410e+02
9.918300e-02 9.500000e-02 1.050000e-01 1.802140e+03 1.115890e+02 1.115890e+02 2.320300e+02 2.149890e+02 2.574685e+02 2.422238e+02
1.082550e-01 1.000000e-01 1.100000e-01 1.842770e+03 8.732400e+01 8.732400e+01 2.328380e+02 2.187190e+02 2.486745e+02 2.355069e+02
1.181120e-01 1.100000e-01 1.200000e-01 1.953710e+03 9.881390e+01 9.881390e+01 2.423560e+02 2.307110e+02 2.617262e+02 2.509816e+02
1.288150e-01 1.200000e-01 1.300000e-01 2.123310e+03 8.853490e+01 8.853490e+01 2.587840e+02 2.494740e+02 2.735098e+02 2.647182e+02
1.404290e-01 1.300000e-01 1.500000e-01 2.344650e+03 8.728390e+01 8.728390e+01 2.822700e+02 2.740950e+02 2.954570e+02 2.876570e+02
1.530210e-01 1.500000e-01 1.600000e-01 2.424920e+03 8.421460e+01 8.421460e+01 2.889270e+02 2.820610e+02 3.009500e+02 2.943646e+02
1.666640e-01 1.600000e-01 1.700000e-01 2.364990e+03 7.790070e+01 7.790070e+01 2.789540e+02 2.737210e+02 2.896271e+02 2.845904e+02
1.814310e-01 1.700000e-01 1.900000e-01 2.459590e+03 7.380210e+01 7.380210e+01 2.872970e+02 2.832600e+02 2.966249e+02 2.927165e+02
1.974030e-01 1.900000e-01 2.100000e-01 2.564420e+03 6.931410e+01 6.931410e+01 2.967760e+02 2.938770e+02 3.047629e+02 3.019406e+02
2.146600e-01 2.100000e-01 2.200000e-01 2.563280e+03 6.414140e+01 6.414140e+01 2.945230e+02 2.923070e+02 3.014265e+02 2.992616e+02
2.332910e-01 2.200000e-01 2.400000e-01 2.533460e+03 6.132670e+01 6.132670e+01 2.890960e+02 2.874990e+02 2.955291e+02 2.939671e+02
2.533840e-01 2.400000e-01 2.600000e-01 2.572290e+03 5.929660e+01 5.929660e+01 2.915810e+02 2.904930e+02 2.975493e+02 2.964832e+02
2.750340e-01 2.600000e-01 2.900000e-01 2.675660e+03 5.593210e+01 5.593210e+01 3.015810e+02 3.007130e+02 3.067238e+02 3.058704e+02
2.983360e-01 2.900000e-01 3.100000e-01 2.672470e+03 5.366480e+01 5.366480e+01 2.995570e+02 2.989200e+02 3.043260e+02 3.036990e+02
3.233920e-01 3.100000e-01 3.400000e-01 2.682800e+03 5.143840e+01 5.143840e+01 2.990860e+02 2.986530e+02 3.034771e+02 3.030504e+02
3.503050e-01 3.400000e-01 3.600000e-01 2.594040e+03 4.873340e+01 4.873340e+01 2.877170e+02 2.874120e+02 2.918150e+02 2.915143e+02
3.791830e-01 3.600000e-01 3.900000e-01 2.490470e+03 4.556140e+01 4.556140e+01 2.748460e+02 2.746490e+02 2.785968e+02 2.784024e+02
4.101370e-01 3.900000e-01 4.300000e-01 2.433960e+03 4.227010e+01 4.227010e+01 2.672880e+02 2.671740e+02 2.706097e+02 2.704971e+02
4.432810e-01 4.300000e-01 4.600000e-01 2.454880e+03 4.079470e+01 4.079470e+01 2.683190e+02 2.682330e+02 2.714025e+02 2.713174e+02
4.787300e-01 4.600000e-01 5.000000e-01 2.393040e+03 3.872030e+01 3.872030e+01 2.603460e+02 2.602870e+02 2.632096e+02 2.631513e+02
5.166070e-01 5.000000e-01 5.400000e-01 2.164820e+03 3.537000e+01 3.537000e+01 2.344370e+02 2.344020e+02 2.370902e+02 2.370556e+02
5.570370e-01 5.400000e-01 5.800000e-01 2.199010e+03 3.409880e+01 3.409880e+01 2.370700e+02 2.370420e+02 2.395097e+02 2.394820e+02
6.001470e-01 5.800000e-01 6.200000e-01 2.076590e+03 2.107050e+01 2.107050e+01 2.228780e+02 2.228580e+02 2.238718e+02 2.238519e+02
6.460700e-01 6.200000e-01 6.700000e-01 1.981700e+03 1.970980e+01 1.970980e+01 2.117590e+02 2.117450e+02 2.126743e+02 2.126603e+02
