#   Mg  Balloon(64/03-65/7)
#   <E>  Elo  Eup   y   ystat_lo  ystat_up  ysyst_lo  ysyst_up  yerrtot_lo  yerrtot_up
7.680000e+00 6.240000e+00 9.120000e+00 4.250000e-02 7.500000e-03 7.500000e-03 0.000000e+00 0.000000e+00 7.500000e-03 7.500000e-03
1.008000e+01 9.120000e+00 1.152000e+01 6.000000e-02 8.333333e-03 8.333333e-03 0.000000e+00 0.000000e+00 8.333333e-03 8.333333e-03
1.320000e+01 1.152000e+01 1.464000e+01 3.875000e-02 5.416666e-03 5.416666e-03 0.000000e+00 0.000000e+00 5.416666e-03 5.416666e-03
1.728000e+01 1.464000e+01 1.944000e+01 2.375000e-02 3.750000e-03 3.750000e-03 0.000000e+00 0.000000e+00 3.750000e-03 3.750000e-03
2.352000e+01 1.944000e+01 2.784000e+01 1.250000e-02 1.666667e-03 1.666667e-03 0.000000e+00 0.000000e+00 1.666667e-03 1.666667e-03
3.624000e+01 2.784000e+01 4.704000e+01 8.750000e-03 1.666667e-03 1.666667e-03 0.000000e+00 0.000000e+00 1.666667e-03 1.666667e-03
7.728000e+01 4.704000e+01 1.236000e+02 2.500000e-03 4.166667e-04 4.166667e-04 0.000000e+00 0.000000e+00 4.166667e-04 4.166667e-04
