#   He  BESS98(1998/07)
#   <E>  Elo  Eup   y   ystat_lo  ystat_up  ysyst_lo  ysyst_up  yerrtot_lo  yerrtot_up
9.292160e-01 8.600000e-01 1.004000e+00 5.525000e+01 1.750000e+00 1.750000e+00 3.000000e+00 3.000000e+00 3.473111e+00 3.473111e+00
1.084752e+00 1.004000e+00 1.172000e+00 5.675000e+01 1.750000e+00 1.750000e+00 3.000000e+00 3.000000e+00 3.473111e+00 3.473111e+00
1.266212e+00 1.172000e+00 1.368000e+00 5.725000e+01 1.500000e+00 1.500000e+00 3.000000e+00 3.000000e+00 3.354102e+00 3.354102e+00
1.475756e+00 1.368000e+00 1.592000e+00 5.400000e+01 1.500000e+00 1.500000e+00 3.000000e+00 3.000000e+00 3.354102e+00 3.354102e+00
1.718940e+00 1.592000e+00 1.856000e+00 5.450000e+01 1.250000e+00 1.250000e+00 3.000000e+00 3.000000e+00 3.250000e+00 3.250000e+00
2.004092e+00 1.856000e+00 2.164000e+00 4.875000e+01 1.250000e+00 1.250000e+00 2.500000e+00 2.500000e+00 2.795085e+00 2.795085e+00
2.337080e+00 2.164000e+00 2.524000e+00 4.250000e+01 1.000000e+00 1.000000e+00 2.250000e+00 2.250000e+00 2.462214e+00 2.462214e+00
2.725924e+00 2.524000e+00 2.944000e+00 3.825000e+01 1.000000e+00 1.000000e+00 2.000000e+00 2.000000e+00 2.236068e+00 2.236068e+00
3.178648e+00 2.944000e+00 3.432000e+00 3.175000e+01 7.500000e-01 7.500000e-01 1.750000e+00 1.750000e+00 1.903943e+00 1.903943e+00
3.705132e+00 3.432000e+00 4.000000e+00 2.725000e+01 7.500000e-01 7.500000e-01 1.500000e+00 1.500000e+00 1.677051e+00 1.677051e+00
4.326680e+00 4.000000e+00 4.680000e+00 2.150000e+01 5.500000e-01 5.500000e-01 1.175000e+00 1.175000e+00 1.297353e+00 1.297353e+00
5.045720e+00 4.680000e+00 5.440000e+00 1.867500e+01 4.750000e-01 4.750000e-01 1.025000e+00 1.025000e+00 1.129712e+00 1.129712e+00
5.863520e+00 5.440000e+00 6.320000e+00 1.392500e+01 3.750000e-01 3.750000e-01 7.750000e-01 7.750000e-01 8.609588e-01 8.609588e-01
