#   He  IMP5(1970/04-1970/10)
#   <E>  Elo  Eup   y   ystat_lo  ystat_up  ysyst_lo  ysyst_up  yerrtot_lo  yerrtot_up
9.200000e-02 7.200000e-02 1.120000e-01 3.425000e+00 8.700000e-01 8.700000e-01 0.000000e+00 0.000000e+00 8.700000e-01 8.700000e-01
1.360000e-01 1.120000e-01 1.600000e-01 4.625000e+00 9.900000e-01 9.900000e-01 0.000000e+00 0.000000e+00 9.900000e-01 9.900000e-01
1.880000e-01 1.600000e-01 2.160000e-01 5.225000e+00 8.875000e-01 8.875000e-01 0.000000e+00 0.000000e+00 8.875000e-01 8.875000e-01
2.520000e-01 2.160000e-01 2.760000e-01 8.225000e+00 1.157500e+00 1.157500e+00 0.000000e+00 0.000000e+00 1.157500e+00 1.157500e+00
3.280000e-01 2.760000e-01 3.760000e-01 9.000000e+00 1.330000e+00 1.330000e+00 0.000000e+00 0.000000e+00 1.330000e+00 1.330000e+00
