#   He  MASS91(1991/09)
#   <E>  Elo  Eup   y   ystat_lo  ystat_up  ysyst_lo  ysyst_up  yerrtot_lo  yerrtot_up
3.720000e+00 3.360000e+00 4.000000e+00 8.250000e-01 8.500000e-02 8.500000e-02 0.000000e+00 0.000000e+00 8.500000e-02 8.500000e-02
4.440000e+00 4.000000e+00 4.760000e+00 1.632500e+00 1.225000e-01 1.225000e-01 0.000000e+00 0.000000e+00 1.225000e-01 1.225000e-01
5.200000e+00 4.760000e+00 5.600000e+00 4.425000e+00 2.500000e-01 2.500000e-01 0.000000e+00 0.000000e+00 2.500000e-01 2.500000e-01
6.080000e+00 5.600000e+00 6.560000e+00 6.800000e+00 3.500000e-01 3.500000e-01 0.000000e+00 0.000000e+00 3.500000e-01 3.500000e-01
7.120000e+00 6.560000e+00 7.680000e+00 6.750000e+00 3.250000e-01 3.250000e-01 0.000000e+00 0.000000e+00 3.250000e-01 3.250000e-01
8.320000e+00 7.680000e+00 8.960000e+00 5.475000e+00 2.750000e-01 2.750000e-01 0.000000e+00 0.000000e+00 2.750000e-01 2.750000e-01
9.680000e+00 8.960000e+00 1.048000e+01 4.225000e+00 2.250000e-01 2.250000e-01 0.000000e+00 0.000000e+00 2.250000e-01 2.250000e-01
1.128000e+01 1.048000e+01 1.212000e+01 3.375000e+00 1.750000e-01 1.750000e-01 0.000000e+00 0.000000e+00 1.750000e-01 1.750000e-01
1.304000e+01 1.212000e+01 1.404000e+01 2.525000e+00 1.250000e-01 1.250000e-01 0.000000e+00 0.000000e+00 1.250000e-01 1.250000e-01
1.508000e+01 1.404000e+01 1.624000e+01 1.870000e+00 1.025000e-01 1.025000e-01 0.000000e+00 0.000000e+00 1.025000e-01 1.025000e-01
1.744000e+01 1.624000e+01 1.872000e+01 1.445000e+00 8.000000e-02 8.000000e-02 0.000000e+00 0.000000e+00 8.000000e-02 8.000000e-02
2.008000e+01 1.872000e+01 2.156000e+01 1.145000e+00 6.500000e-02 6.500000e-02 0.000000e+00 0.000000e+00 6.500000e-02 6.500000e-02
2.308000e+01 2.156000e+01 2.480000e+01 7.925000e-01 4.750000e-02 4.750000e-02 0.000000e+00 0.000000e+00 4.750000e-02 4.750000e-02
2.656000e+01 2.480000e+01 2.852000e+01 5.950000e-01 3.750000e-02 3.750000e-02 0.000000e+00 0.000000e+00 3.750000e-02 3.750000e-02
3.052000e+01 2.852000e+01 3.280000e+01 4.050000e-01 2.750000e-02 2.750000e-02 0.000000e+00 0.000000e+00 2.750000e-02 2.750000e-02
3.508000e+01 3.280000e+01 3.768000e+01 2.975000e-01 2.000000e-02 2.000000e-02 0.000000e+00 0.000000e+00 2.000000e-02 2.000000e-02
4.040000e+01 3.768000e+01 4.320000e+01 2.187500e-01 1.625000e-02 1.625000e-02 0.000000e+00 0.000000e+00 1.625000e-02 1.625000e-02
4.640000e+01 4.320000e+01 4.960000e+01 1.340000e-01 1.125000e-02 1.125000e-02 0.000000e+00 0.000000e+00 1.125000e-02 1.125000e-02
5.320000e+01 4.960000e+01 5.720000e+01 1.110000e-01 9.500000e-03 9.500000e-03 0.000000e+00 0.000000e+00 9.500000e-03 9.500000e-03
6.120000e+01 5.720000e+01 6.600000e+01 7.150000e-02 6.750000e-03 6.750000e-03 0.000000e+00 0.000000e+00 6.750000e-03 6.750000e-03
7.080000e+01 6.600000e+01 7.640000e+01 4.650000e-02 5.000000e-03 5.000000e-03 0.000000e+00 0.000000e+00 5.000000e-03 5.000000e-03
8.200000e+01 7.640000e+01 8.840000e+01 3.550000e-02 4.000000e-03 4.000000e-03 0.000000e+00 0.000000e+00 4.000000e-03 4.000000e-03
9.480000e+01 8.840000e+01 1.028000e+02 2.450000e-02 2.750000e-03 2.750000e-03 0.000000e+00 0.000000e+00 2.750000e-03 2.750000e-03
1.188000e+02 1.028000e+02 1.400000e+02 1.200000e-02 1.250000e-03 1.250000e-03 0.000000e+00 0.000000e+00 1.250000e-03 1.250000e-03
1.640000e+02 1.400000e+02 1.964000e+02 5.000000e-03 6.750000e-04 6.750000e-04 0.000000e+00 0.000000e+00 6.750000e-04 6.750000e-04
