#   He  Balloon(1958/08)
#   <E>  Elo  Eup   y   ystat_lo  ystat_up  ysyst_lo  ysyst_up  yerrtot_lo  yerrtot_up
5.840000e-01 5.840000e-01 5.840000e-01 1.212500e+01 2.450000e+00 2.450000e+00 0.000000e+00 0.000000e+00 2.450000e+00 2.450000e+00
9.960000e-01 9.960000e-01 9.960000e-01 1.670000e+01 3.475000e+00 3.475000e+00 0.000000e+00 0.000000e+00 3.475000e+00 3.475000e+00
1.384000e+00 1.384000e+00 1.384000e+00 1.677500e+01 4.875000e+00 4.875000e+00 0.000000e+00 0.000000e+00 4.875000e+00 4.875000e+00
1.772000e+00 1.772000e+00 1.772000e+00 2.090000e+01 5.575000e+00 5.575000e+00 0.000000e+00 0.000000e+00 5.575000e+00 5.575000e+00
2.188000e+00 2.188000e+00 2.188000e+00 1.387500e+01 4.550000e+00 4.550000e+00 0.000000e+00 0.000000e+00 4.550000e+00 4.550000e+00
2.804000e+00 2.804000e+00 2.804000e+00 1.245000e+01 3.225000e+00 3.225000e+00 0.000000e+00 0.000000e+00 3.225000e+00 3.225000e+00
4.028000e+00 4.028000e+00 4.028000e+00 7.000000e+00 2.362500e+00 2.362500e+00 0.000000e+00 0.000000e+00 2.362500e+00 2.362500e+00
