#   He  Balloon(1976/05)
#   <E>  Elo  Eup   y   ystat_lo  ystat_up  ysyst_lo  ysyst_up  yerrtot_lo  yerrtot_up
8.560000e+00 8.560000e+00 8.560000e+00 7.225000e+00 6.225000e-01 6.225000e-01 7.225000e-01 7.225000e-01 9.536836e-01 9.536836e-01
9.640000e+00 9.640000e+00 9.640000e+00 7.300000e+00 7.325000e-01 7.325000e-01 7.300000e-01 7.300000e-01 1.034145e+00 1.034145e+00
1.048000e+01 1.048000e+01 1.048000e+01 6.400000e+00 4.825000e-01 4.825000e-01 6.400000e-01 6.400000e-01 8.015025e-01 8.015025e-01
1.144000e+01 1.144000e+01 1.144000e+01 5.875000e+00 5.725000e-01 5.725000e-01 5.875000e-01 5.875000e-01 8.203124e-01 8.203124e-01
1.272000e+01 1.272000e+01 1.272000e+01 4.475000e+00 3.600000e-01 3.600000e-01 4.475000e-01 4.475000e-01 5.743311e-01 5.743311e-01
1.400000e+01 1.400000e+01 1.400000e+01 3.850000e+00 2.900000e-01 2.900000e-01 3.850000e-01 3.850000e-01 4.820010e-01 4.820010e-01
1.568000e+01 1.568000e+01 1.568000e+01 2.850000e+00 1.670000e-01 1.670000e-01 2.850000e-01 2.850000e-01 3.303241e-01 3.303241e-01
1.756000e+01 1.756000e+01 1.756000e+01 2.397500e+00 1.667500e-01 1.667500e-01 2.397500e-01 2.397500e-01 2.920370e-01 2.920370e-01
1.988000e+01 1.988000e+01 1.988000e+01 1.775000e+00 1.187500e-01 1.187500e-01 1.775000e-01 1.775000e-01 2.135599e-01 2.135599e-01
2.320000e+01 2.320000e+01 2.320000e+01 1.245000e+00 7.650000e-02 7.650000e-02 1.245000e-01 1.245000e-01 1.461249e-01 1.461249e-01
2.744000e+01 2.744000e+01 2.744000e+01 8.400000e-01 4.925000e-02 4.925000e-02 8.400000e-02 8.400000e-02 9.737332e-02 9.737332e-02
3.360000e+01 3.360000e+01 3.360000e+01 5.050000e-01 4.225000e-02 4.225000e-02 5.050000e-02 5.050000e-02 6.584309e-02 6.584309e-02
4.120000e+01 4.120000e+01 4.120000e+01 3.150000e-01 2.200000e-02 2.200000e-02 3.150000e-03 3.150000e-03 2.222437e-02 2.222437e-02
5.040000e+01 5.040000e+01 5.040000e+01 1.842500e-01 1.487500e-02 1.487500e-02 1.842500e-02 1.842500e-02 2.368008e-02 2.368008e-02
7.800000e+01 7.800000e+01 7.800000e+01 5.450000e-02 4.400000e-03 4.400000e-03 5.450000e-03 5.450000e-03 7.004463e-03 7.004463e-03
1.464000e+02 1.464000e+02 1.464000e+02 1.125000e-02 1.162500e-03 1.162500e-03 1.125000e-03 1.125000e-03 1.617724e-03 1.617724e-03
