#   He  Balloon(1963/11)
#   <E>  Elo  Eup   y   ystat_lo  ystat_up  ysyst_lo  ysyst_up  yerrtot_lo  yerrtot_up
2.904267e-01 2.904267e-01 2.904267e-01 2.103185e+01 3.750903e+00 3.750903e+00 0.000000e+00 0.000000e+00 3.750903e+00 3.750903e+00
3.528459e-01 3.528459e-01 3.528459e-01 5.076969e+01 7.498671e+00 7.498671e+00 0.000000e+00 0.000000e+00 7.498671e+00 7.498671e+00
4.117652e-01 4.117652e-01 4.117652e-01 7.958313e+01 6.785268e+00 6.785268e+00 0.000000e+00 0.000000e+00 6.785268e+00 6.785268e+00
5.120444e-01 5.120444e-01 5.120444e-01 9.467522e+01 7.767147e+00 7.767147e+00 0.000000e+00 0.000000e+00 7.767147e+00 7.767147e+00
6.314818e-01 6.314818e-01 6.314818e-01 9.607168e+01 4.822876e+00 4.822876e+00 0.000000e+00 0.000000e+00 4.822876e+00 4.822876e+00
8.056235e-01 8.056235e-01 8.056235e-01 9.314075e+01 3.426877e+00 3.426877e+00 0.000000e+00 0.000000e+00 3.426877e+00 3.426877e+00
1.057096e+00 1.057096e+00 1.057096e+00 7.186216e+01 2.632022e+00 2.632022e+00 0.000000e+00 0.000000e+00 2.632022e+00 2.632022e+00
1.385402e+00 1.385402e+00 1.385402e+00 6.238836e+01 1.899411e+00 1.899411e+00 0.000000e+00 0.000000e+00 1.899411e+00 1.899411e+00
1.798568e+00 1.798568e+00 1.798568e+00 4.348421e+01 1.490113e+00 1.490113e+00 0.000000e+00 0.000000e+00 1.490113e+00 1.490113e+00
2.524709e+00 2.524709e+00 2.524709e+00 2.808916e+01 6.228195e-01 6.228195e-01 0.000000e+00 0.000000e+00 6.228195e-01 6.228195e-01
3.489174e+00 3.489174e+00 3.489174e+00 1.944540e+01 8.175244e-01 8.175244e-01 0.000000e+00 0.000000e+00 8.175244e-01 8.175244e-01
