#   He  Balloon(1959/06)
#   <E>  Elo  Eup   y   ystat_lo  ystat_up  ysyst_lo  ysyst_up  yerrtot_lo  yerrtot_up
6.200000e-01 6.200000e-01 6.200000e-01 2.474002e+01 7.525000e+00 7.525000e+00 0.000000e+00 0.000000e+00 7.525000e+00 7.525000e+00
9.600000e-01 9.600000e-01 9.600000e-01 2.155885e+01 5.400000e+00 5.400000e+00 0.000000e+00 0.000000e+00 5.400000e+00 5.400000e+00
1.220000e+00 1.220000e+00 1.220000e+00 2.367070e+01 4.900000e+00 4.900000e+00 0.000000e+00 0.000000e+00 4.900000e+00 4.900000e+00
1.680000e+00 1.680000e+00 1.680000e+00 2.847090e+01 3.650000e+00 3.650000e+00 0.000000e+00 0.000000e+00 3.650000e+00 3.650000e+00
