#   He  BESS93(1993/07)
#   <E>  Elo  Eup   y   ystat_lo  ystat_up  ysyst_lo  ysyst_up  yerrtot_lo  yerrtot_up
8.400000e-01 7.200000e-01 9.600000e-01 5.200000e+01 1.500000e+00 1.500000e+00 3.250000e+00 3.250000e+00 3.579455e+00 3.579455e+00
1.080000e+00 9.600000e-01 1.280000e+00 5.375000e+01 1.250000e+00 1.250000e+00 3.250000e+00 3.250000e+00 3.482097e+00 3.482097e+00
1.480000e+00 1.280000e+00 1.680000e+00 5.175000e+01 1.000000e+00 1.000000e+00 3.250000e+00 3.250000e+00 3.400368e+00 3.400368e+00
1.960000e+00 1.680000e+00 2.240000e+00 4.275000e+01 7.500000e-01 7.500000e-01 2.500000e+00 2.500000e+00 2.610077e+00 2.610077e+00
2.600000e+00 2.240000e+00 3.000000e+00 3.300000e+01 5.000000e-01 5.000000e-01 2.000000e+00 2.000000e+00 2.061553e+00 2.061553e+00
3.480000e+00 3.000000e+00 4.000000e+00 2.550000e+01 5.000000e-01 5.000000e-01 1.500000e+00 1.500000e+00 1.581139e+00 1.581139e+00
4.600000e+00 4.000000e+00 5.320000e+00 1.682500e+01 3.250000e-01 3.250000e-01 1.050000e+00 1.050000e+00 1.099147e+00 1.099147e+00
6.160000e+00 5.320000e+00 7.120000e+00 1.112500e+01 2.250000e-01 2.250000e-01 6.750000e-01 6.750000e-01 7.115125e-01 7.115125e-01
8.200000e+00 7.120000e+00 9.480000e+00 7.050000e+00 1.500000e-01 1.500000e-01 4.250000e-01 4.250000e-01 4.506939e-01 4.506939e-01
1.096000e+01 9.480000e+00 1.264000e+01 4.425000e+00 1.000000e-01 1.000000e-01 2.750000e-01 2.750000e-01 2.926175e-01 2.926175e-01
1.460000e+01 1.264000e+01 1.688000e+01 2.420000e+00 7.000000e-02 7.000000e-02 1.500000e-01 1.500000e-01 1.655295e-01 1.655295e-01
1.948000e+01 1.688000e+01 2.248000e+01 1.412500e+00 4.500000e-02 4.500000e-02 8.750000e-02 8.750000e-02 9.839334e-02 9.839334e-02
2.596000e+01 2.248000e+01 3.000000e+01 7.425000e-01 3.000000e-02 3.000000e-02 4.500000e-02 4.500000e-02 5.408327e-02 5.408327e-02
3.464000e+01 3.000000e+01 4.000000e+01 4.125000e-01 1.750000e-02 1.750000e-02 2.500000e-02 2.500000e-02 3.051639e-02 3.051639e-02
