#   He  CAPRICE94(1994/08)
#   <E>  Elo  Eup   y   ystat_lo  ystat_up  ysyst_lo  ysyst_up  yerrtot_lo  yerrtot_up
9.200000e-01 8.000000e-01 1.040000e+00 4.850000e+01 2.000000e+00 2.000000e+00 0.000000e+00 0.000000e+00 2.000000e+00 2.000000e+00
1.280000e+00 1.040000e+00 1.520000e+00 5.250000e+01 1.000000e+00 1.000000e+00 0.000000e+00 0.000000e+00 1.000000e+00 1.000000e+00
1.840000e+00 1.520000e+00 2.120000e+00 4.600000e+01 7.500000e-01 7.500000e-01 0.000000e+00 0.000000e+00 7.500000e-01 7.500000e-01
2.440000e+00 2.120000e+00 2.760000e+00 3.850000e+01 7.500000e-01 7.500000e-01 0.000000e+00 0.000000e+00 7.500000e-01 7.500000e-01
3.080000e+00 2.760000e+00 3.400000e+00 3.050000e+01 5.000000e-01 5.000000e-01 0.000000e+00 0.000000e+00 5.000000e-01 5.000000e-01
3.760000e+00 3.400000e+00 4.120000e+00 2.372500e+01 5.000000e-01 5.000000e-01 0.000000e+00 0.000000e+00 5.000000e-01 5.000000e-01
4.480000e+00 4.120000e+00 4.840000e+00 1.965000e+01 4.500000e-01 4.500000e-01 0.000000e+00 0.000000e+00 4.500000e-01 4.500000e-01
5.200000e+00 4.840000e+00 5.560000e+00 1.620000e+01 4.000000e-01 4.000000e-01 0.000000e+00 0.000000e+00 4.000000e-01 4.000000e-01
5.960000e+00 5.560000e+00 6.400000e+00 1.307500e+01 3.250000e-01 3.250000e-01 0.000000e+00 0.000000e+00 3.250000e-01 3.250000e-01
6.920000e+00 6.400000e+00 7.480000e+00 9.750000e+00 2.500000e-01 2.500000e-01 0.000000e+00 0.000000e+00 2.500000e-01 2.500000e-01
8.160000e+00 7.480000e+00 8.880000e+00 8.000000e+00 2.000000e-01 2.000000e-01 0.000000e+00 0.000000e+00 2.000000e-01 2.000000e-01
9.600000e+00 8.800000e+00 1.080000e+01 5.625000e+00 1.500000e-01 1.500000e-01 0.000000e+00 0.000000e+00 1.500000e-01 1.500000e-01
1.200000e+01 1.080000e+01 1.360000e+01 3.775000e+00 1.000000e-01 1.000000e-01 0.000000e+00 0.000000e+00 1.000000e-01 1.000000e-01
1.520000e+01 1.360000e+01 1.760000e+01 2.310000e+00 6.500000e-02 6.500000e-02 0.000000e+00 0.000000e+00 6.500000e-02 6.500000e-02
2.040000e+01 1.760000e+01 2.400000e+01 1.225000e+00 3.750000e-02 3.750000e-02 0.000000e+00 0.000000e+00 3.750000e-02 3.750000e-02
2.960000e+01 2.400000e+01 3.720000e+01 5.100000e-01 1.750000e-02 1.750000e-02 0.000000e+00 0.000000e+00 1.750000e-02 1.750000e-02
3.960000e+01 3.720000e+01 4.280000e+01 2.450000e-01 1.850000e-02 1.850000e-02 0.000000e+00 0.000000e+00 1.850000e-02 1.850000e-02
4.600000e+01 4.280000e+01 5.000000e+01 1.742500e-01 1.350000e-02 1.350000e-02 0.000000e+00 0.000000e+00 1.350000e-02 1.350000e-02
5.440000e+01 5.000000e+01 6.000000e+01 1.082500e-01 9.000000e-03 9.000000e-03 0.000000e+00 0.000000e+00 9.000000e-03 9.000000e-03
6.640000e+01 6.000000e+01 7.440000e+01 6.175000e-02 5.750000e-03 5.750000e-03 0.000000e+00 0.000000e+00 5.750000e-03 5.750000e-03
8.480000e+01 7.440000e+01 9.760000e+01 3.150000e-02 3.250000e-03 3.250000e-03 0.000000e+00 0.000000e+00 3.250000e-03 3.250000e-03
1.156000e+02 9.760000e+01 1.408000e+02 1.332500e-02 1.550000e-03 1.550000e-03 0.000000e+00 0.000000e+00 1.550000e-03 1.550000e-03
1.580000e+02 1.408000e+02 1.800000e+02 6.675000e-03 1.150000e-03 1.150000e-03 0.000000e+00 0.000000e+00 1.150000e-03 1.150000e-03
2.088000e+02 1.800000e+02 2.480000e+02 2.600000e-03 5.500000e-04 5.500000e-04 0.000000e+00 0.000000e+00 5.500000e-04 5.500000e-04
3.068000e+02 2.480000e+02 3.964000e+02 1.550000e-03 3.000000e-04 3.000000e-04 0.000000e+00 0.000000e+00 3.000000e-04 3.000000e-04
