#   He  JACEE(1979+1980+1982+1983+1984+1986+1987+1988+1990+1994+1995)
#   <E>  Elo  Eup   y   ystat_lo  ystat_up  ysyst_lo  ysyst_up  yerrtot_lo  yerrtot_up
1.012000e+04 1.012000e+04 1.012000e+04 1.932500e-07 3.425000e-08 3.425000e-08 0.000000e+00 0.000000e+00 3.425000e-08 3.425000e-08
1.800000e+04 1.800000e+04 1.800000e+04 3.025000e-08 2.082500e-09 2.082500e-09 0.000000e+00 0.000000e+00 2.082500e-09 2.082500e-09
3.880000e+04 3.880000e+04 3.880000e+04 5.500000e-09 4.575000e-10 4.575000e-10 0.000000e+00 0.000000e+00 4.575000e-10 4.575000e-10
8.480000e+04 8.480000e+04 8.480000e+04 5.525000e-10 9.075000e-11 9.075000e-11 0.000000e+00 0.000000e+00 9.075000e-11 9.075000e-11
2.172000e+05 2.172000e+05 2.172000e+05 7.375000e-11 1.647500e-11 1.647500e-11 0.000000e+00 0.000000e+00 1.647500e-11 1.647500e-11
3.640000e+05 3.640000e+05 3.640000e+05 1.357500e-11 6.000000e-12 6.000000e-12 0.000000e+00 0.000000e+00 6.000000e-12 6.000000e-12
1.052000e+06 1.052000e+06 1.052000e+06 6.050000e-13 4.475000e-13 6.050000e-13 0.000000e+00 0.000000e+00 4.475000e-13 6.050000e-13
