#   He  BESS94(1994/07)
#   <E>  Elo  Eup   y   ystat_lo  ystat_up  ysyst_lo  ysyst_up  yerrtot_lo  yerrtot_up
8.200000e-01 8.200000e-01 8.200000e-01 6.475000e+01 5.700000e+00 5.700000e+00 0.000000e+00 0.000000e+00 5.700000e+00 5.700000e+00
1.080000e+00 1.080000e+00 1.080000e+00 6.200000e+01 4.575000e+00 4.575000e+00 0.000000e+00 0.000000e+00 4.575000e+00 4.575000e+00
1.448000e+00 1.448000e+00 1.448000e+00 5.300000e+01 4.950000e+00 4.950000e+00 0.000000e+00 0.000000e+00 4.950000e+00 4.950000e+00
1.920000e+00 1.920000e+00 1.920000e+00 4.175000e+01 2.975000e+00 2.975000e+00 0.000000e+00 0.000000e+00 2.975000e+00 2.975000e+00
2.584000e+00 2.584000e+00 2.584000e+00 3.050000e+01 3.200000e+00 3.200000e+00 0.000000e+00 0.000000e+00 3.200000e+00 3.200000e+00
3.460000e+00 3.460000e+00 3.460000e+00 2.272500e+01 1.865000e+00 1.865000e+00 0.000000e+00 0.000000e+00 1.865000e+00 1.865000e+00
4.580000e+00 4.580000e+00 4.580000e+00 1.495000e+01 1.832500e+00 1.832500e+00 0.000000e+00 0.000000e+00 1.832500e+00 1.832500e+00
6.064000e+00 6.064000e+00 6.064000e+00 9.850000e+00 6.975000e-01 6.975000e-01 0.000000e+00 0.000000e+00 6.975000e-01 6.975000e-01
8.020000e+00 8.020000e+00 8.020000e+00 5.725000e+00 5.700000e-01 5.700000e-01 0.000000e+00 0.000000e+00 5.700000e-01 5.700000e-01
1.084000e+01 1.084000e+01 1.084000e+01 3.475000e+00 3.250000e-01 3.250000e-01 0.000000e+00 0.000000e+00 3.250000e-01 3.250000e-01
1.449200e+01 1.449200e+01 1.449200e+01 1.995000e+00 1.950000e-01 1.950000e-01 0.000000e+00 0.000000e+00 1.950000e-01 1.950000e-01
1.896000e+01 1.896000e+01 1.896000e+01 1.115000e+00 9.750000e-02 9.750000e-02 0.000000e+00 0.000000e+00 9.750000e-02 9.750000e-02
2.547200e+01 2.547200e+01 2.547200e+01 6.000000e-01 6.500000e-02 6.500000e-02 0.000000e+00 0.000000e+00 6.500000e-02 6.500000e-02
3.368400e+01 3.368400e+01 3.368400e+01 3.275000e-01 3.000000e-02 3.000000e-02 0.000000e+00 0.000000e+00 3.000000e-02 3.000000e-02
