#   He  BESS00(2000/08)
#   <E>  Elo  Eup   y   ystat_lo  ystat_up  ysyst_lo  ysyst_up  yerrtot_lo  yerrtot_up
9.292160e-01 8.600000e-01 1.004000e+00 1.195000e+01 8.500000e-01 8.500000e-01 6.750000e-01 6.750000e-01 1.085415e+00 1.085415e+00
1.084752e+00 1.004000e+00 1.172000e+00 1.352500e+01 8.500000e-01 8.500000e-01 7.500000e-01 7.500000e-01 1.133578e+00 1.133578e+00
1.266212e+00 1.172000e+00 1.368000e+00 1.580000e+01 8.500000e-01 8.500000e-01 8.500000e-01 8.500000e-01 1.202082e+00 1.202082e+00
1.475756e+00 1.368000e+00 1.592000e+00 1.392500e+01 7.500000e-01 7.500000e-01 7.500000e-01 7.500000e-01 1.060660e+00 1.060660e+00
1.718940e+00 1.592000e+00 1.856000e+00 1.505000e+01 7.250000e-01 7.250000e-01 8.000000e-01 8.000000e-01 1.079641e+00 1.079641e+00
2.004092e+00 1.856000e+00 2.164000e+00 1.575000e+01 7.000000e-01 7.000000e-01 8.500000e-01 8.500000e-01 1.101136e+00 1.101136e+00
2.337080e+00 2.164000e+00 2.524000e+00 1.467500e+01 6.250000e-01 6.250000e-01 8.000000e-01 8.000000e-01 1.015197e+00 1.015197e+00
2.725924e+00 2.524000e+00 2.944000e+00 1.380000e+01 5.750000e-01 5.750000e-01 7.500000e-01 7.500000e-01 9.450529e-01 9.450529e-01
3.178648e+00 2.944000e+00 3.432000e+00 1.270000e+01 5.000000e-01 5.000000e-01 6.750000e-01 6.750000e-01 8.400149e-01 8.400149e-01
3.705132e+00 3.432000e+00 4.000000e+00 1.242500e+01 4.750000e-01 4.750000e-01 6.750000e-01 6.750000e-01 8.253787e-01 8.253787e-01
4.326680e+00 4.000000e+00 4.680000e+00 1.085000e+01 4.000000e-01 4.000000e-01 6.000000e-01 6.000000e-01 7.211103e-01 7.211103e-01
5.045720e+00 4.680000e+00 5.440000e+00 9.500000e+00 3.500000e-01 3.500000e-01 5.250000e-01 5.250000e-01 6.309715e-01 6.309715e-01
5.863520e+00 5.440000e+00 6.320000e+00 8.025000e+00 3.000000e-01 3.000000e-01 4.500000e-01 4.500000e-01 5.408327e-01 5.408327e-01
6.838720e+00 6.320000e+00 7.400000e+00 6.750000e+00 2.500000e-01 2.500000e-01 3.750000e-01 3.750000e-01 4.506939e-01 4.506939e-01
7.977480e+00 7.400000e+00 8.600000e+00 5.550000e+00 2.250000e-01 2.250000e-01 3.250000e-01 3.250000e-01 3.952847e-01 3.952847e-01
9.292160e+00 8.600000e+00 1.004000e+01 4.625000e+00 1.750000e-01 1.750000e-01 2.750000e-01 2.750000e-01 3.259601e-01 3.259601e-01
1.084752e+01 1.004000e+01 1.172000e+01 3.775000e+00 1.500000e-01 1.500000e-01 2.250000e-01 2.250000e-01 2.704163e-01 2.704163e-01
1.266212e+01 1.172000e+01 1.368000e+01 2.975000e+00 1.250000e-01 1.250000e-01 1.750000e-01 1.750000e-01 2.150581e-01 2.150581e-01
1.475756e+01 1.368000e+01 1.592000e+01 2.387500e+00 1.050000e-01 1.050000e-01 1.475000e-01 1.475000e-01 1.810559e-01 1.810559e-01
1.718940e+01 1.592000e+01 1.856000e+01 1.580000e+00 2.250000e-02 2.250000e-02 9.750000e-02 9.750000e-02 1.000625e-01 1.000625e-01
2.004092e+01 1.856000e+01 2.164000e+01 1.235000e+00 1.750000e-02 1.750000e-02 7.750000e-02 7.750000e-02 7.945124e-02 7.945124e-02
2.337080e+01 2.164000e+01 2.524000e+01 9.225000e-01 1.500000e-02 1.500000e-02 6.000000e-02 6.000000e-02 6.184658e-02 6.184658e-02
2.725924e+01 2.524000e+01 2.944000e+01 6.750000e-01 1.000000e-02 1.000000e-02 4.500000e-02 4.500000e-02 4.609772e-02 4.609772e-02
3.178648e+01 2.944000e+01 3.432000e+01 4.650000e-01 7.500000e-03 7.500000e-03 3.000000e-02 3.000000e-02 3.092329e-02 3.092329e-02
3.705132e+01 3.432000e+01 4.000000e+01 3.400000e-01 7.500000e-03 7.500000e-03 2.250000e-02 2.250000e-02 2.371708e-02 2.371708e-02
4.326680e+01 4.000000e+01 4.680000e+01 2.330000e-01 5.500000e-03 5.500000e-03 1.575000e-02 1.575000e-02 1.668270e-02 1.668270e-02
5.045720e+01 4.680000e+01 5.440000e+01 1.737500e-01 4.250000e-03 4.250000e-03 1.175000e-02 1.175000e-02 1.249500e-02 1.249500e-02
5.863520e+01 5.440000e+01 6.320000e+01 1.157500e-01 3.250000e-03 3.250000e-03 8.000000e-03 8.000000e-03 8.634958e-03 8.634958e-03
6.838720e+01 6.320000e+01 7.400000e+01 7.650000e-02 2.500000e-03 2.500000e-03 5.250000e-03 5.250000e-03 5.814852e-03 5.814852e-03
7.977480e+01 7.400000e+01 8.600000e+01 4.975000e-02 1.750000e-03 1.750000e-03 3.500000e-03 3.500000e-03 3.913119e-03 3.913119e-03
