#   He  Balloon(1979/06)
#   <E>  Elo  Eup   y   ystat_lo  ystat_up  ysyst_lo  ysyst_up  yerrtot_lo  yerrtot_up
9.600000e+00 9.600000e+00 9.600000e+00 5.525000e+00 4.300000e-01 4.300000e-01 5.525000e-01 5.525000e-01 7.001116e-01 7.001116e-01
1.048000e+01 1.048000e+01 1.048000e+01 5.350000e+00 5.075000e-01 5.075000e-01 5.350000e-01 5.350000e-01 7.374152e-01 7.374152e-01
1.152000e+01 1.152000e+01 1.152000e+01 5.025000e+00 4.050000e-01 4.050000e-01 5.025000e-01 5.025000e-01 6.453923e-01 6.453923e-01
1.272000e+01 1.272000e+01 1.272000e+01 4.000000e+00 4.250000e-01 4.250000e-01 4.000000e-01 4.000000e-01 5.836309e-01 5.836309e-01
1.400000e+01 1.400000e+01 1.400000e+01 3.225000e+00 2.700000e-01 2.700000e-01 3.225000e-01 3.225000e-01 4.206022e-01 4.206022e-01
1.576000e+01 1.576000e+01 1.576000e+01 2.700000e+00 1.880000e-01 1.880000e-01 2.700000e-01 2.500000e-01 3.290046e-01 3.128003e-01
1.768000e+01 1.768000e+01 1.768000e+01 2.252500e+00 1.627500e-01 1.627500e-01 2.252500e-01 2.252500e-01 2.778941e-01 2.778941e-01
1.992000e+01 1.992000e+01 1.992000e+01 1.662500e+00 1.667500e-01 1.667500e-01 1.662500e-01 1.662500e-01 2.354668e-01 2.354668e-01
2.320000e+01 2.320000e+01 2.320000e+01 1.162500e+00 9.675000e-02 9.675000e-02 1.162500e-01 1.162500e-01 1.512436e-01 1.512436e-01
2.744000e+01 2.744000e+01 2.744000e+01 7.800000e-01 6.300000e-02 6.300000e-02 7.800000e-02 7.800000e-02 1.002646e-01 1.002646e-01
3.316000e+01 3.316000e+01 3.316000e+01 5.450000e-01 3.200000e-02 3.200000e-02 5.450000e-02 5.450000e-02 6.320008e-02 6.320008e-02
3.832000e+01 3.832000e+01 3.832000e+01 3.900000e-01 2.600000e-02 2.600000e-02 3.900000e-02 3.900000e-02 4.687217e-02 4.687217e-02
4.320000e+01 4.320000e+01 4.320000e+01 2.825000e-01 1.815000e-02 1.815000e-02 2.825000e-02 2.825000e-02 3.357804e-02 3.357804e-02
5.000000e+01 5.000000e+01 5.000000e+01 2.097500e-01 1.577500e-03 1.577500e-03 2.097500e-03 2.097500e-03 2.624502e-03 2.624502e-03
5.840000e+01 5.840000e+01 5.840000e+01 1.417500e-01 1.182500e-03 1.182500e-03 1.417500e-03 1.417500e-03 1.845972e-03 1.845972e-03
7.240000e+01 7.240000e+01 7.240000e+01 7.825000e-02 6.325000e-04 6.325000e-04 7.825000e-04 7.825000e-04 1.006162e-03 1.006162e-03
8.480000e+01 8.480000e+01 8.480000e+01 4.400000e-02 3.550000e-04 3.550000e-04 4.400000e-04 4.400000e-04 5.653539e-04 5.653539e-04
1.128000e+02 1.128000e+02 1.128000e+02 2.037500e-02 2.162500e-03 2.162500e-03 2.037500e-03 2.037500e-03 2.971163e-03 2.971163e-03
1.644000e+02 1.644000e+02 1.644000e+02 8.625000e-03 1.140000e-03 1.140000e-03 8.625000e-04 8.625000e-04 1.429513e-03 1.429513e-03
2.956000e+02 2.956000e+02 2.956000e+02 1.877500e-03 2.262500e-04 2.262500e-04 1.877500e-04 1.877500e-04 2.940053e-04 2.940053e-04
