#   He  Balloon(1969/06)
#   <E>  Elo  Eup   y   ystat_lo  ystat_up  ysyst_lo  ysyst_up  yerrtot_lo  yerrtot_up
1.600000e-01 1.280000e-01 1.800000e-01 7.980000e+00 1.837500e+00 1.837500e+00 0.000000e+00 0.000000e+00 1.837500e+00 1.837500e+00
2.480000e-01 1.800000e-01 3.120000e-01 1.033000e+01 1.550000e+00 1.550000e+00 0.000000e+00 0.000000e+00 1.550000e+00 1.550000e+00
3.720000e-01 3.120000e-01 4.640000e-01 1.414500e+01 1.787500e+00 1.787500e+00 0.000000e+00 0.000000e+00 1.787500e+00 1.787500e+00
8.000000e-01 6.360000e-01 9.360000e-01 2.033000e+01 3.200000e+00 3.200000e+00 0.000000e+00 0.000000e+00 3.200000e+00 3.200000e+00
1.088000e+00 9.360000e-01 1.248000e+00 2.074750e+01 2.312500e+00 2.312500e+00 0.000000e+00 0.000000e+00 2.312500e+00 2.312500e+00
1.380000e+00 1.248000e+00 1.552000e+00 1.906500e+01 2.550000e+00 2.550000e+00 0.000000e+00 0.000000e+00 2.550000e+00 2.550000e+00
