#   He  BESS95(1995/07)
#   <E>  Elo  Eup   y   ystat_lo  ystat_up  ysyst_lo  ysyst_up  yerrtot_lo  yerrtot_up
8.040000e-01 8.040000e-01 8.040000e-01 7.800000e+01 8.650000e+00 8.650000e+00 0.000000e+00 0.000000e+00 8.650000e+00 8.650000e+00
1.076000e+00 1.076000e+00 1.076000e+00 7.350000e+01 7.700000e+00 7.700000e+00 0.000000e+00 0.000000e+00 7.700000e+00 7.700000e+00
1.436000e+00 1.436000e+00 1.436000e+00 6.625000e+01 6.200000e+00 6.200000e+00 0.000000e+00 0.000000e+00 6.200000e+00 6.200000e+00
1.912000e+00 1.912000e+00 1.912000e+00 5.300000e+01 5.875000e+00 5.875000e+00 0.000000e+00 0.000000e+00 5.875000e+00 5.875000e+00
2.548000e+00 2.548000e+00 2.548000e+00 4.000000e+01 3.975000e+00 3.975000e+00 0.000000e+00 0.000000e+00 3.975000e+00 3.975000e+00
3.408000e+00 3.408000e+00 3.408000e+00 2.750000e+01 2.725000e+00 2.725000e+00 0.000000e+00 0.000000e+00 2.725000e+00 2.725000e+00
4.564000e+00 4.564000e+00 4.564000e+00 1.977500e+01 2.080000e+00 2.080000e+00 0.000000e+00 0.000000e+00 2.080000e+00 2.080000e+00
6.036000e+00 6.036000e+00 6.036000e+00 1.235000e+01 1.155000e+00 1.155000e+00 0.000000e+00 0.000000e+00 1.155000e+00 1.155000e+00
8.036000e+00 8.036000e+00 8.036000e+00 7.950000e+00 6.425000e-01 6.425000e-01 0.000000e+00 0.000000e+00 6.425000e-01 6.425000e-01
1.079600e+01 1.079600e+01 1.079600e+01 4.500000e+00 3.675000e-01 3.675000e-01 0.000000e+00 0.000000e+00 3.675000e-01 3.675000e-01
1.436000e+01 1.436000e+01 1.436000e+01 2.675000e+00 2.300000e-01 2.300000e-01 0.000000e+00 0.000000e+00 2.300000e-01 2.300000e-01
1.908400e+01 1.908400e+01 1.908400e+01 1.375000e+00 1.200000e-01 1.200000e-01 0.000000e+00 0.000000e+00 1.200000e-01 1.200000e-01
2.591200e+01 2.591200e+01 2.591200e+01 7.325000e-01 8.000000e-02 8.000000e-02 0.000000e+00 0.000000e+00 8.000000e-02 8.000000e-02
3.425200e+01 3.425200e+01 3.425200e+01 3.825000e-01 3.500000e-02 3.500000e-02 0.000000e+00 0.000000e+00 3.500000e-02 3.500000e-02
