#   He  BESS97(1997/07)
#   <E>  Elo  Eup   y   ystat_lo  ystat_up  ysyst_lo  ysyst_up  yerrtot_lo  yerrtot_up
9.292160e-01 8.600000e-01 1.004000e+00 7.075000e+01 2.000000e+00 2.000000e+00 4.000000e+00 4.000000e+00 4.472136e+00 4.472136e+00
1.084752e+00 1.004000e+00 1.172000e+00 7.125000e+01 1.750000e+00 1.750000e+00 3.750000e+00 3.750000e+00 4.138236e+00 4.138236e+00
1.266212e+00 1.172000e+00 1.368000e+00 7.250000e+01 1.750000e+00 1.750000e+00 3.750000e+00 3.750000e+00 4.138236e+00 4.138236e+00
1.475756e+00 1.368000e+00 1.592000e+00 6.875000e+01 1.500000e+00 1.500000e+00 3.750000e+00 3.750000e+00 4.038874e+00 4.038874e+00
1.718940e+00 1.592000e+00 1.856000e+00 5.975000e+01 1.250000e+00 1.250000e+00 3.250000e+00 3.250000e+00 3.482097e+00 3.482097e+00
2.004092e+00 1.856000e+00 2.164000e+00 5.525000e+01 1.250000e+00 1.250000e+00 3.000000e+00 3.000000e+00 3.250000e+00 3.250000e+00
2.337080e+00 2.164000e+00 2.524000e+00 5.125000e+01 1.000000e+00 1.000000e+00 2.750000e+00 2.750000e+00 2.926175e+00 2.926175e+00
2.725924e+00 2.524000e+00 2.944000e+00 4.300000e+01 1.000000e+00 1.000000e+00 2.250000e+00 2.250000e+00 2.462214e+00 2.462214e+00
3.178648e+00 2.944000e+00 3.432000e+00 3.450000e+01 7.500000e-01 7.500000e-01 1.750000e+00 1.750000e+00 1.903943e+00 1.903943e+00
3.705132e+00 3.432000e+00 4.000000e+00 3.075000e+01 7.500000e-01 7.500000e-01 1.750000e+00 1.750000e+00 1.903943e+00 1.903943e+00
4.326680e+00 4.000000e+00 4.680000e+00 2.340000e+01 5.500000e-01 5.500000e-01 1.275000e+00 1.275000e+00 1.388569e+00 1.388569e+00
5.045720e+00 4.680000e+00 5.440000e+00 1.935000e+01 4.500000e-01 4.500000e-01 1.075000e+00 1.075000e+00 1.165386e+00 1.165386e+00
5.863520e+00 5.440000e+00 6.320000e+00 1.557500e+01 3.750000e-01 3.750000e-01 9.000000e-01 9.000000e-01 9.750000e-01 9.750000e-01
6.838720e+00 6.320000e+00 7.400000e+00 1.165000e+01 3.000000e-01 3.000000e-01 6.750000e-01 6.750000e-01 7.386643e-01 7.386643e-01
7.977480e+00 7.400000e+00 8.600000e+00 9.325000e+00 2.500000e-01 2.500000e-01 5.500000e-01 5.500000e-01 6.041523e-01 6.041523e-01
9.292160e+00 8.600000e+00 1.004000e+01 7.325000e+00 2.000000e-01 2.000000e-01 4.500000e-01 4.500000e-01 4.924429e-01 4.924429e-01
1.084752e+01 1.004000e+01 1.172000e+01 5.425000e+00 1.750000e-01 1.750000e-01 3.500000e-01 3.500000e-01 3.913119e-01 3.913119e-01
1.266212e+01 1.172000e+01 1.368000e+01 4.075000e+00 1.250000e-01 1.250000e-01 2.750000e-01 2.750000e-01 3.020761e-01 3.020761e-01
1.475756e+01 1.368000e+01 1.592000e+01 2.925000e+00 1.000000e-01 1.000000e-01 2.000000e-01 2.000000e-01 2.236068e-01 2.236068e-01
1.718940e+01 1.592000e+01 1.856000e+01 2.320000e+00 1.275000e-01 1.275000e-01 1.575000e-01 1.575000e-01 2.026388e-01 2.026388e-01
2.004092e+01 1.856000e+01 2.164000e+01 1.610000e+00 9.750000e-02 9.750000e-02 1.125000e-01 1.125000e-01 1.488707e-01 1.488707e-01
2.337080e+01 2.164000e+01 2.524000e+01 1.165000e+00 7.750000e-02 7.750000e-02 8.500000e-02 8.500000e-02 1.150272e-01 1.150272e-01
2.725924e+01 2.524000e+01 2.944000e+01 7.150000e-01 5.750000e-02 5.750000e-02 5.250000e-02 5.250000e-02 7.786206e-02 7.786206e-02
3.178648e+01 2.944000e+01 3.432000e+01 5.600000e-01 4.750000e-02 4.750000e-02 4.250000e-02 4.250000e-02 6.373774e-02 6.373774e-02
3.705132e+01 3.432000e+01 4.000000e+01 3.575000e-01 3.500000e-02 3.500000e-02 2.750000e-02 2.750000e-02 4.451123e-02 4.451123e-02
4.326680e+01 4.000000e+01 4.680000e+01 2.230000e-01 2.600000e-02 2.600000e-02 1.750000e-02 1.750000e-02 3.134087e-02 3.134087e-02
5.045720e+01 4.680000e+01 5.440000e+01 2.102500e-01 2.350000e-02 2.350000e-02 1.650000e-02 1.650000e-02 2.871411e-02 2.871411e-02
5.863520e+01 5.440000e+01 6.320000e+01 1.195000e-01 1.650000e-02 1.650000e-02 9.500000e-03 9.500000e-03 1.903943e-02 1.903943e-02
6.838720e+01 6.320000e+01 7.400000e+01 8.150000e-02 1.250000e-02 1.250000e-02 6.500000e-03 6.500000e-03 1.408900e-02 1.408900e-02
7.977480e+01 7.400000e+01 8.600000e+01 6.175000e-02 1.025000e-02 1.025000e-02 5.000000e-03 5.000000e-03 1.140449e-02 1.140449e-02
