#   He  Balloon(1967/07)
#   <E>  Elo  Eup   y   ystat_lo  ystat_up  ysyst_lo  ysyst_up  yerrtot_lo  yerrtot_up
4.240000e-01 3.640000e-01 5.000000e-01 3.475000e+01 4.500000e+00 4.500000e+00 0.000000e+00 0.000000e+00 4.500000e+00 4.500000e+00
5.800000e-01 5.320000e-01 6.360000e-01 4.375000e+01 5.250000e+00 5.250000e+00 0.000000e+00 0.000000e+00 5.250000e+00 5.250000e+00
6.960000e-01 6.360000e-01 7.640000e-01 4.175000e+01 5.000000e+00 5.000000e+00 0.000000e+00 0.000000e+00 5.000000e+00 5.000000e+00
7.720000e-01 6.800000e-01 8.800000e-01 5.150000e+01 1.125000e+01 1.125000e+01 0.000000e+00 0.000000e+00 1.125000e+01 1.125000e+01
8.040000e-01 7.640000e-01 8.480000e-01 4.725000e+01 6.750000e+00 6.750000e+00 0.000000e+00 0.000000e+00 6.750000e+00 6.750000e+00
9.000000e-01 8.480000e-01 9.520000e-01 4.775000e+01 6.250000e+00 6.250000e+00 0.000000e+00 0.000000e+00 6.250000e+00 6.250000e+00
1.004000e+00 9.520000e-01 1.056000e+00 5.550000e+01 7.500000e+00 7.500000e+00 0.000000e+00 0.000000e+00 7.500000e+00 7.500000e+00
1.060000e+00 8.800000e-01 1.280000e+00 4.775000e+01 7.750000e+00 7.750000e+00 0.000000e+00 0.000000e+00 7.750000e+00 7.750000e+00
1.468000e+00 1.280000e+00 1.680000e+00 5.000000e+01 8.000000e+00 8.000000e+00 0.000000e+00 0.000000e+00 8.000000e+00 8.000000e+00
1.868000e+00 1.680000e+00 2.080000e+00 5.275000e+01 8.250000e+00 8.250000e+00 0.000000e+00 0.000000e+00 8.250000e+00 8.250000e+00
2.272000e+00 2.080000e+00 2.480000e+00 4.800000e+01 7.750000e+00 7.750000e+00 0.000000e+00 0.000000e+00 7.750000e+00 7.750000e+00
2.764000e+00 2.480000e+00 3.080000e+00 4.300000e+01 6.000000e+00 6.000000e+00 0.000000e+00 0.000000e+00 6.000000e+00 6.000000e+00
3.544000e+00 3.080000e+00 4.080000e+00 3.650000e+01 4.250000e+00 4.250000e+00 0.000000e+00 0.000000e+00 4.250000e+00 4.250000e+00
5.720000e+00 4.080000e+00 8.000000e+00 1.400000e+01 3.750000e+00 3.750000e+00 0.000000e+00 0.000000e+00 3.750000e+00 3.750000e+00
