#   Fe  ACE-CRIS(2009/03-2010/01)
#   <E>  Elo  Eup   y   ystat_lo  ystat_up  ysyst_lo  ysyst_up  yerrtot_lo  yerrtot_up
9.520000e+00 9.520000e+00 9.520000e+00 1.598214e-02 5.178571e-04 5.178571e-04 0.000000e+00 0.000000e+00 5.178571e-04 5.178571e-04
1.120000e+01 1.120000e+01 1.120000e+01 1.642857e-02 5.357143e-04 5.357143e-04 0.000000e+00 0.000000e+00 5.357143e-04 5.357143e-04
1.344000e+01 1.344000e+01 1.344000e+01 1.650000e-02 6.071429e-04 6.071429e-04 0.000000e+00 0.000000e+00 6.071429e-04 6.071429e-04
1.596000e+01 1.596000e+01 1.596000e+01 1.614286e-02 6.071429e-04 6.071429e-04 0.000000e+00 0.000000e+00 6.071429e-04 6.071429e-04
1.904000e+01 1.904000e+01 1.904000e+01 1.530357e-02 7.321429e-04 7.321429e-04 0.000000e+00 0.000000e+00 7.321429e-04 7.321429e-04
2.240000e+01 2.240000e+01 2.240000e+01 1.412500e-02 7.678572e-04 7.678572e-04 0.000000e+00 0.000000e+00 7.678572e-04 7.678572e-04
2.660000e+01 2.660000e+01 2.660000e+01 1.201786e-02 7.678572e-04 7.678572e-04 0.000000e+00 0.000000e+00 7.678572e-04 7.678572e-04
