#   O  Balloon(1977/09)
#   <E>  Elo  Eup   y   ystat_lo  ystat_up  ysyst_lo  ysyst_up  yerrtot_lo  yerrtot_up
4.960000e+00 4.800000e+00 5.440000e+00 3.037500e-01 1.337500e-02 1.337500e-02 0.000000e+00 0.000000e+00 1.337500e-02 1.337500e-02
5.760000e+00 5.440000e+00 5.920000e+00 3.025000e-01 1.325000e-02 1.325000e-02 0.000000e+00 0.000000e+00 1.325000e-02 1.325000e-02
6.240000e+00 5.920000e+00 6.720000e+00 2.943750e-01 1.375000e-02 1.375000e-02 0.000000e+00 0.000000e+00 1.375000e-02 1.375000e-02
7.040000e+00 6.720000e+00 7.520000e+00 2.837500e-01 1.243750e-02 1.243750e-02 0.000000e+00 0.000000e+00 1.243750e-02 1.243750e-02
7.840000e+00 7.520000e+00 8.320000e+00 2.675000e-01 9.625000e-03 9.625000e-03 0.000000e+00 0.000000e+00 9.625000e-03 9.625000e-03
8.640000e+00 8.320000e+00 8.960000e+00 2.568750e-01 9.875000e-03 9.875000e-03 0.000000e+00 0.000000e+00 9.875000e-03 9.875000e-03
9.280000e+00 8.960000e+00 9.600000e+00 2.418750e-01 1.062500e-02 1.062500e-02 0.000000e+00 0.000000e+00 1.062500e-02 1.062500e-02
1.008000e+01 9.600000e+00 1.040000e+01 2.187500e-01 6.750000e-03 6.750000e-03 0.000000e+00 0.000000e+00 6.750000e-03 6.750000e-03
1.088000e+01 1.040000e+01 1.120000e+01 2.062500e-01 7.937500e-03 7.937500e-03 0.000000e+00 0.000000e+00 7.937500e-03 7.937500e-03
1.200000e+01 1.120000e+01 1.280000e+01 1.743750e-01 7.187500e-03 7.187500e-03 0.000000e+00 0.000000e+00 7.187500e-03 7.187500e-03
1.360000e+01 1.280000e+01 1.440000e+01 1.537500e-01 5.937500e-03 5.937500e-03 0.000000e+00 0.000000e+00 5.937500e-03 5.937500e-03
1.520000e+01 1.440000e+01 1.600000e+01 1.368750e-01 4.937500e-03 4.937500e-03 0.000000e+00 0.000000e+00 4.937500e-03 4.937500e-03
1.744000e+01 1.600000e+01 1.920000e+01 1.143750e-01 5.625000e-03 5.625000e-03 0.000000e+00 0.000000e+00 5.625000e-03 5.625000e-03
2.064000e+01 1.920000e+01 2.208000e+01 9.125000e-02 4.000000e-03 4.000000e-03 0.000000e+00 0.000000e+00 4.000000e-03 4.000000e-03
2.368000e+01 2.208000e+01 2.576000e+01 6.687500e-02 3.312500e-03 3.312500e-03 0.000000e+00 0.000000e+00 3.312500e-03 3.312500e-03
2.832000e+01 2.576000e+01 3.200000e+01 4.812500e-02 2.500000e-03 2.500000e-03 0.000000e+00 0.000000e+00 2.500000e-03 2.500000e-03
3.600000e+01 3.200000e+01 3.936000e+01 3.187500e-02 1.437500e-03 1.437500e-03 0.000000e+00 0.000000e+00 1.437500e-03 1.437500e-03
4.400000e+01 3.936000e+01 4.736000e+01 2.187500e-02 9.375000e-04 9.375000e-04 0.000000e+00 0.000000e+00 9.375000e-04 9.375000e-04
